,actor,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,emotion
219,6,-613.15173,53.818962,-9.01834,14.973304,-1.4467221,-9.699909,-7.2909055,-9.399539,-5.912834,2.21412,-3.7553658,-1.4445114,-4.135679,-2.6626077,-1.6277288,-2.7669435,-4.2366915,-2.9260688,-2.1245377,-0.36246845,3.7986763,1.5973784,1.8354033,3.3220446,0.03802446,5.8029537,2.112127,6.965246,4.004726,9.152876,6.366221,8.494529,2.9568887,4.007028,2.4401836,4.485282,2.15076,1.1426697,1.2443309,4.2514973,angry
220,6,-736.0868,50.89171,-18.46466,8.632232,0.6306304,-10.233562,-8.633059,-9.96855,-7.2450376,0.26921955,-6.2777176,-3.4392755,-7.3254504,-4.6608863,-7.288162,-2.9628465,-4.7696986,-3.9359212,-5.365305,-7.7502365,-1.0651183,1.5660405,0.49913767,2.1636276,-0.7539097,1.1598663,-1.202919,2.0200064,3.3020778,6.9594088,3.8489583,6.681609,3.4631164,6.120331,3.5783794,4.446178,0.81304646,0.19676335,0.9814786,3.9929647,neutral
221,6,-620.1191,40.45414,-18.601866,7.9257417,-3.8432539,-11.31084,-9.179121,-10.090404,-5.7088695,-0.40437818,-7.405224,-3.9531586,-3.3518875,-6.4675713,-4.6850977,-4.5876226,-6.76765,-4.928438,-4.081143,-3.9399571,1.8841037,-0.3436092,-1.1490105,0.19438386,-4.633718,1.3261386,0.70904917,5.7244177,4.9362516,7.187841,4.4511046,8.347706,3.0247335,5.010424,1.6882548,2.9343958,-0.075585924,-0.050959393,0.99964786,3.7138383,angry
222,6,-652.2811,49.77189,-22.734543,10.348046,3.9551585,-12.011139,-9.543407,-14.920105,-3.1872115,4.605554,-9.837167,-6.9655614,-0.28589687,-0.9540411,-6.9926496,-3.612584,-7.150744,-1.7347187,-5.1162157,-4.857725,3.127277,3.6223972,1.8371252,8.33583,3.3045108,7.2146387,2.2316663,4.8784776,2.377524,6.1496778,2.0824404,7.6998873,3.9189944,6.378962,4.630122,6.1642065,0.82443315,1.7380486,1.1617138,4.5144343,fear
223,6,-710.5711,53.051273,-14.801417,8.403965,-0.16601306,-10.802905,-11.535566,-10.901441,-6.1201277,0.14787841,-8.374227,-2.5629926,-5.5234547,-4.261971,-4.9367614,-4.1680503,-2.6819272,-4.257407,-4.996965,-4.868285,-1.0192889,-1.6492263,-3.7723863,0.22445628,-2.651206,1.6840879,1.8222128,7.4288344,5.703848,8.7242985,2.9386632,6.8647723,5.923295,9.140815,6.073258,7.6757913,3.8990438,3.1170979,2.066024,5.3287673,neutral
224,6,-714.11346,49.508083,-4.2954373,1.1246512,-1.2677302,-10.522164,-12.54099,-13.639495,-6.9160533,-2.0840192,-7.0241113,-3.2841482,-5.4988885,-7.403943,-3.5894759,-5.871688,-7.6831493,-2.6401596,-7.193447,-7.4924235,-3.2150683,-3.5728483,-5.1698036,-0.009286906,0.33503073,3.865179,2.2061706,5.79193,-0.1259663,3.5807848,1.6606238,9.2442045,7.486463,8.83148,2.6575882,1.2114532,-0.09934504,1.6773399,1.7279042,1.481457,sad
225,6,-557.968,28.73958,-19.28162,2.699189,-11.6604185,-18.24449,-11.898899,-8.231114,-8.804026,-1.2721537,-7.936023,-6.7967496,-8.188657,-2.634176,-3.9391809,-3.4725997,6.0673537,4.926048,10.711862,7.0468683,2.9338007,2.4804332,-1.4192922,3.0131507,-1.7350634,-0.83184093,-3.4847524,-0.4076339,-4.0311112,2.5835352,-0.28000534,3.086854,1.478134,5.6261773,2.438991,4.0099196,1.8716662,4.7363853,1.102624,0.8445731,disgust
226,6,-646.7023,44.627396,-31.921179,7.449851,-4.359055,-18.030127,-13.93376,-16.598438,-6.4042554,0.6523877,-14.553729,-2.6133547,-5.129987,-8.92181,-4.639917,-6.1833186,-8.8901415,-1.6894635,-7.526793,-5.956536,1.3649714,-3.094717,1.3027647,5.021053,1.5804924,6.812075,2.5765505,5.638071,1.066393,3.481643,3.38795,11.155027,6.250262,9.002492,2.736605,3.9354098,4.1117,5.7712107,4.6865325,4.0801377,happy
227,6,-685.8698,45.726303,-9.697616,-2.562844,-3.4744155,-12.541762,-12.430642,-12.734321,-4.1051903,-0.9599749,-9.583192,-3.0270197,-7.542217,-8.784755,-3.0860152,-6.6342316,-5.6321497,-1.5429628,-6.503573,-4.161896,1.2734944,0.3063364,1.9447598,3.7563264,2.9981785,3.0574448,0.7308194,4.455784,0.5024981,3.9235427,2.4279373,4.9348116,4.493454,6.3480854,2.4518876,3.529042,0.20790982,3.1842263,4.554658,4.619617,surprised
228,6,-699.43115,64.44927,-4.012506,5.070219,4.282753,-6.8394732,-19.00791,-12.2518425,-3.122241,4.5190296,-6.2535934,-5.268788,-5.204109,-2.7283094,-5.8466964,0.27995336,-3.0403144,-2.845388,-2.936738,-5.655905,-1.309978,-0.50647914,-4.9322047,-0.1123117,-6.100821,-0.73560536,-3.9622362,2.010742,-0.2299716,7.9551525,3.3391428,11.448251,7.7599936,12.144269,8.246516,12.600813,8.315181,11.091671,5.668164,6.5726337,calm
229,6,-375.76205,10.333238,-55.78422,-11.231377,-15.705118,-18.737192,-25.929209,-9.953246,-6.811568,17.336304,6.9774785,12.280227,15.012846,-5.7754397,-9.427165,-8.517951,1.0861574,6.4948153,-7.186531,-4.233553,13.987899,3.662513,-2.2825966,-0.71483326,-3.3475232,0.24706098,-2.9523237,2.944873,0.750466,3.349888,2.6077266,5.558506,1.9600222,5.1365786,2.1055598,3.8767078,-0.26963338,2.2401114,1.7084378,4.983014,fear
230,6,-646.13,49.39429,2.1531966,3.3594537,-1.6527958,-6.2004414,-7.691569,-0.9645854,-1.621578,3.081269,0.24373586,4.6002965,0.16949105,1.048906,1.600547,-0.81476736,-0.11027243,-1.5263904,-3.9826674,-4.833731,-0.043508753,2.0757797,4.6065,11.093709,12.999671,12.717384,9.192627,7.6329665,1.6492934,5.67091,4.777446,7.25134,3.504491,4.454155,0.86910903,2.8777719,1.6831895,4.16141,1.5207541,0.8045883,disgust
231,6,-351.48755,23.282288,-43.67876,-9.904859,-13.166672,-19.746658,-8.774985,-12.824531,-8.449241,4.6925,-1.1871122,10.387512,10.245671,5.840156,-0.9316223,-4.3502617,-1.424122,1.5863189,1.2852564,-2.7091734,0.11816648,3.0018923,5.40406,3.498627,2.71051,1.2924008,0.443963,1.5918787,-3.2890534,3.4612064,-1.4152297,2.1782565,1.2193432,4.48505,1.6846098,5.695699,1.2599732,1.8042548,-0.87447584,1.5309966,angry
232,6,-507.7749,14.4425335,-37.94605,4.350552,-2.158802,-20.19325,-3.352004,-12.817088,-8.309452,6.769409,-11.516564,2.6811333,5.7689357,2.6703773,12.527514,7.982895,10.937186,9.61735,-2.8765924,-9.963972,-6.9921813,1.8294117,4.4452515,-0.63831675,-10.035763,-3.0141222,-1.2096853,2.4122334,-6.123385,1.5881839,6.9438562,13.24331,3.621639,4.3118935,1.6742371,3.4901369,-3.023947,1.0409385,3.1185718,1.9357032,sad
233,6,-575.6946,34.1147,-29.312386,-5.372442,-10.295925,-16.176697,-10.862703,-14.728642,-7.9254837,0.18577252,-8.294898,-3.6197739,-3.5448496,-3.9498434,-0.9755569,-1.6460475,4.41554,6.6654825,1.4211606,2.5504622,5.4948006,3.9493248,3.547926,-0.6919785,-0.9747025,0.7071838,-2.0416582,3.2120955,-1.1691568,2.332717,2.763866,6.2829704,3.5400708,4.487109,0.6238897,4.1437745,1.1059372,3.7345874,3.4904454,2.3706322,surprised
234,6,-334.81918,10.201433,-48.192642,-20.43002,-12.769977,-20.476168,-17.766418,-0.37109044,-0.29349455,24.083014,6.1107817,-2.6768665,5.9622645,-7.436576,-3.781045,-0.7084158,-0.7768692,4.0252366,-1.963925,2.9070854,11.573299,-1.6400856,-5.6533103,1.3010815,-3.1605384,0.6513734,2.9160595,3.8376575,-3.080517,6.5493155,4.5215125,-2.820412,-1.9043007,5.0305357,1.8662014,6.6375012,1.2693743,2.235353,3.3451056,2.9793584,fear
235,6,-455.8687,9.77697,-50.19109,-5.8436065,-7.6837397,-23.714895,-17.726625,-14.577716,-12.850078,3.274386,-10.852057,6.9530435,15.088051,17.28137,9.818881,-3.693724,-4.5643597,-0.7176566,-0.87980056,0.5906287,3.6683486,-1.3031315,-0.2929125,6.0543394,4.940181,1.5123856,-0.8154912,6.179819,-1.4452087,0.06803329,-2.6053035,5.913285,4.329244,4.98056,2.3686986,5.0052547,-0.9014201,4.577357,6.670719,3.0430982,happy
236,6,-606.1093,49.37549,-14.719982,1.4098035,-2.9827194,-14.225359,-15.782128,-6.491745,-5.213948,-2.1775265,-10.718266,-0.45512426,-6.7726197,-5.8808327,-3.3027394,-9.711856,-3.2592318,-3.6326332,-4.6341224,-1.8410997,1.5786992,4.3307314,2.1742377,4.732006,3.6296506,5.2942014,2.145871,5.05457,-0.31423706,3.5438268,1.1161405,4.8024664,3.3892028,4.7659507,2.243862,1.951956,2.0035958,3.5436513,2.8296936,4.039833,disgust
237,6,-704.21606,50.686325,-11.04975,9.263932,0.47050288,-8.964568,-10.850556,-9.529207,-5.836636,1.5158615,-6.5852017,-1.3031601,-3.9353342,-4.286308,-4.451946,-3.1972313,-3.018246,-3.7298915,-3.6552532,-4.317102,-0.31034157,-2.5248628,-3.3006947,1.8051617,-0.2675227,2.9684293,4.319587,7.1205482,4.0404334,5.2556534,1.8171017,7.852967,8.611029,10.393401,6.408633,6.161632,0.7709719,2.3120418,3.6207864,6.565667,neutral
238,6,-679.55316,56.328686,-4.6923127,5.2509847,2.024384,-13.309534,-14.036066,-11.633525,-0.39404094,1.5602878,-7.808323,-3.0974853,-2.354556,-5.271651,-0.86128443,-3.1987777,-3.2985806,2.3224401,-3.286699,0.08226248,4.8038206,3.1592793,4.794038,5.835455,3.2190933,1.7250533,1.0274493,6.261694,5.4556813,8.654872,6.4414716,8.561344,5.244999,5.8033266,2.5837834,6.9037647,2.712354,4.3278756,3.514589,4.846825,surprised
239,6,-364.66458,21.625109,-41.659554,-7.072665,-12.074265,-18.580112,-9.203851,-10.314624,-8.039839,1.8346355,-1.5252876,9.233312,9.7380495,6.901083,1.3392073,-2.2805035,-3.1048691,0.599416,0.7214776,-3.212499,-0.4501756,1.1845196,3.8110929,3.3735673,2.0259573,1.6337659,1.1623157,2.4066343,-2.3555324,2.0588908,-0.46185955,2.0571873,0.5366544,6.2307377,3.2016368,5.48639,0.2104935,1.5119015,0.81305337,3.1114686,angry
240,24,-541.25165,29.595705,-18.001362,-3.1391623,-14.2825165,-17.55569,-12.232482,-12.344253,-6.8591976,-0.78820854,-6.17165,4.526541,-3.7783735,-1.1345996,1.2656616,-4.2327886,0.64193493,-1.4204353,-3.9917746,1.9788215,0.24182226,1.9944927,1.4660883,1.5388802,-0.4664729,1.4828209,0.36896694,3.6641839,0.43204862,0.54647577,0.6442875,1.0227611,-1.0671376,-0.112777114,-0.9324302,0.871135,-1.1501749,-0.38906652,-0.9719473,-0.003922241,surprised
241,24,-565.916,38.28809,-21.67453,0.48795587,-11.638364,-16.37264,-13.282744,-18.34913,-14.48089,2.1734223,-10.481367,-6.1945214,3.6081014,-8.125386,-0.67463636,-2.8102686,-5.638113,3.8193376,2.2246926,4.053739,3.9833946,3.511677,1.4570386,7.245491,3.541255,5.8932233,3.4331534,-1.0376813,-1.525698,-1.7209908,-1.0207264,-0.51852053,-3.6456409,-0.8296044,-1.0821999,0.576817,-0.3085438,-0.30739713,-2.449852,1.2769983,sad
242,24,-586.50665,24.936182,-17.39367,-1.7505507,-15.307642,-9.822911,-15.64609,-15.538774,-6.393435,-7.3084507,-8.47726,-3.1261277,-6.123728,2.5491705,3.8909788,-0.23757333,-1.0592489,-0.8617637,-2.8861094,0.10459837,1.1005604,0.089510135,-0.124076165,1.3662006,-2.2780993,-0.90199125,0.795962,5.031023,1.5667771,0.18625095,-1.3122772,0.84129924,1.2087716,0.8672261,-1.585376,-1.4225475,-1.7995552,-0.3508914,-0.97682494,0.34632078,surprised
243,24,-608.95355,54.58671,-10.987942,-0.47789457,-18.534807,-7.572826,-12.0716915,-15.848292,-9.991801,0.11171408,-9.332502,-0.8871745,-3.8865976,-4.545658,-0.052225124,-4.2385783,-4.129815,-2.2031534,-5.0090456,-2.5592558,-3.0981925,-2.7925646,-2.9540417,-1.1597669,-2.7264018,0.58509547,-1.6534852,-0.06095986,-1.7950759,-2.0697613,-1.0471392,-0.50443655,-1.7833532,-0.016111465,-0.7728704,-0.22258466,-0.19401248,0.073639035,-1.2612808,-0.7904069,disgust
244,24,-454.8065,5.352036,-25.453323,-10.953727,-10.922591,-14.309502,-17.790262,-16.429672,-11.656793,2.2068443,0.6372878,13.249969,12.724777,11.352541,3.405128,-6.7111363,-3.4270618,2.8714883,-2.2034228,-3.9635396,-3.281694,-0.4815142,2.066205,2.5090957,-0.49669,-0.06571233,-1.195773,0.66044426,-1.5265516,-0.94061154,-1.3772695,-0.6405633,0.313207,1.8250223,0.4304071,1.4225354,0.2320359,-0.41084388,-1.4641223,1.4867115,fear
245,24,-562.48914,47.20712,-19.59903,3.8248878,-12.803445,-12.299897,-9.5002775,-13.152701,-7.1010604,-1.1046144,-9.7814045,-3.3107944,-3.9351523,-6.257935,-1.7621788,-4.2929626,-6.8666315,-3.4524858,-5.8537908,-3.8760965,-4.190371,-2.8590095,-3.801111,-1.9602911,-3.1660187,0.3250103,0.9678407,3.8692665,3.1229026,2.0473676,0.05674192,-0.085289866,-1.0096104,2.6363075,3.3423004,2.7772453,0.09823048,-0.4961289,-1.2148516,0.63652384,disgust
246,24,-462.50696,27.337803,-20.461271,0.46930254,-15.593476,-13.290202,-5.677394,-11.061947,-9.797989,-0.59358305,-11.921848,3.2789943,-4.9567366,-7.126891,-0.03813159,-8.9609585,-3.928525,-3.5817142,-4.51649,0.43496543,-0.5976879,0.19707654,0.6442255,4.142143,6.626984,9.767767,6.884188,4.7467365,0.25070965,0.332872,1.0227114,2.214659,-0.42303875,-0.5139522,-2.300385,1.7404457,0.29646635,-0.21330409,-2.4593246,0.29739976,angry
247,24,-592.2624,55.198914,-22.164892,3.2260172,-16.7543,-13.204214,-10.334886,-11.579622,-12.184969,-4.462002,-7.713623,-2.7298937,-4.903793,-4.4388947,-1.7015616,-6.14579,-6.1103225,-5.7185636,-6.6525517,-4.6610904,-5.183806,-5.415111,-5.3842316,-3.6931365,-5.054609,-1.5753919,-2.5673673,1.3716038,-0.0025469873,1.3063627,-1.2167616,1.4727852,1.3627713,3.0154743,3.8486128,3.9622993,3.0384748,2.445797,0.20180975,-0.07737596,disgust
248,24,-492.65253,23.887985,-6.026659,1.6776223,-11.062459,-5.1529303,-10.083344,-9.132248,-1.2530738,-4.533324,-5.6128435,-2.3998816,-7.145249,1.3221234,-0.16783434,-2.6250126,-1.6451536,2.4402158,-0.6997407,2.4156291,6.616588,3.278898,5.2315927,5.6627803,2.5081825,4.6360765,1.0697583,1.9443136,-0.83915967,0.5721736,-0.88505834,0.8907711,-1.782649,-0.20661286,-1.0273951,0.90911925,0.28629294,0.91637677,-1.4326906,1.4300115,surprised
249,24,-697.2094,43.80137,-7.0469546,2.4270084,-8.718298,-5.130673,-11.199373,-13.891502,-8.867214,-8.019519,-8.563377,-2.5248334,-7.3196073,-4.56047,-0.6404434,-8.787384,-4.0981703,-2.7290199,-4.708969,-5.363605,-4.045825,-4.1513815,-3.4401584,-2.6179626,-0.03800765,0.081333436,-1.0592376,2.959568,1.0385677,2.1289485,1.904845,4.1619596,5.030884,7.9508414,7.312481,6.2566547,2.1345415,0.883019,-1.1038773,-0.5952806,sad
250,24,-523.877,27.242273,-16.523956,-3.3288262,-11.747644,-8.410876,-9.172227,-11.912398,-5.381332,-2.5875127,-7.197995,-1.696635,-4.812543,-2.8738363,3.8745997,-0.18125881,4.20248,5.18202,5.1007767,6.573303,7.115428,5.32079,4.189026,4.4934845,-0.41507939,-0.49699745,-1.4808093,0.12432757,-2.0595229,-1.032927,-3.8377988,-1.529173,-0.99665433,1.8980973,0.4891465,1.0215617,-0.16417107,0.7706535,-0.29412508,0.52504766,fear
251,24,-426.57465,12.622469,-29.74644,-7.979739,-12.769196,-19.707575,-17.036774,-19.436756,-10.657967,0.3161711,-0.4778443,12.251077,9.518756,10.321465,4.263509,-6.1498303,-4.195132,0.2126122,-3.9508498,-3.0757418,1.9391197,4.639686,2.8307426,0.47356,-1.2237172,2.14698,-2.122781,-0.6694,-0.83544683,-0.122047745,-2.446835,0.33139083,0.8300945,0.8473036,-0.100303374,0.23589955,-1.7183326,0.11324016,-1.6356008,-0.16330805,fear
252,24,-536.9208,25.988794,-9.70353,-1.1236116,-11.068762,-5.9224987,-9.500271,-10.81167,-5.360684,-2.6678107,-6.855204,-1.6191101,-5.4562798,-1.6123521,-1.1502279,-5.0709786,-6.106016,-1.105814,-1.6165648,5.392918,11.488333,12.407665,11.992231,10.819865,3.6506605,3.1675231,1.5332593,3.920032,-0.3304093,0.07071529,-3.532528,-0.69228005,-1.5359042,-0.71453094,-2.1866546,-1.3033799,-2.0673466,-0.87103367,-1.988283,-0.47379783,fear
253,24,-683.8466,41.367165,-2.7677119,1.0234826,-4.0203166,-7.462221,-11.155665,-7.0805926,-11.429027,-7.604132,-5.2534,-5.041176,-7.5399384,-4.948271,-3.266575,-7.1062136,-4.8405704,-5.5410495,-4.727522,-4.3595037,-3.6626391,-3.8053157,-4.801646,-1.5446396,-1.5236871,0.92738646,-0.9430897,4.71269,0.6866129,2.954774,0.903368,4.4679,6.525559,7.9148006,4.493657,4.2776756,0.27181834,-0.00851406,-1.166749,1.253065,calm
254,24,-494.49957,34.325375,-18.35614,-2.8566961,-10.407725,-16.314323,-9.830279,-13.875593,-11.356426,-0.6424935,-7.2248077,0.59116626,-5.701363,-3.924901,-0.6763036,-5.7923036,-2.8642337,-3.1143808,-6.873436,-2.816441,-5.114023,-4.8815813,-2.3936694,-1.0356874,0.83244795,5.8092713,2.4514592,9.044683,4.4417534,6.2729726,5.259769,3.1171556,0.8416369,0.72389305,-0.4829006,1.4147476,0.2780003,0.09489969,-2.0153883,-2.307079,angry
255,24,-676.5234,48.59353,-13.861475,-0.5648338,-5.927913,-7.0754175,-10.602539,-9.704248,-7.686183,-5.8401017,-6.9947495,-0.82730633,-6.848547,-4.461267,-1.3935225,-6.91982,-3.1788497,-3.8016212,-4.7595954,-3.1535745,-2.8239954,-1.5689844,-1.886903,-1.3550464,-0.46061262,2.6473594,1.0562764,5.560091,3.360737,3.4456978,1.4811729,0.34033304,2.056293,2.6555476,1.7117807,2.4512079,-0.0426757,-0.4694996,-2.793324,-2.1204066,happy
256,24,-679.3735,30.277012,-2.732445,0.6364719,-7.881944,-5.0500193,-7.886146,-8.291159,-7.1052074,-6.5316854,-6.892576,-4.9313607,-8.272041,-3.3450181,-2.3113275,-4.0294514,-2.3829398,1.2305106,1.3218247,2.7310715,1.760464,0.16504797,0.7393466,1.1349084,0.99504316,3.1522186,0.36352572,1.4471313,-0.6326941,-0.15535474,-0.31073013,0.6270246,-0.012757628,0.43630418,-1.7217453,0.5053141,-1.3263148,-0.61825365,-0.68465626,-0.5680424,surprised
257,24,-509.52957,24.022825,-14.907886,-0.6975627,-11.522958,-9.96544,-11.921485,-13.617157,-3.646201,-3.470062,-9.264819,1.3866541,-5.4851356,-0.77548474,-1.0079693,-5.1003795,-3.8809507,1.12043,2.5547066,3.476785,6.630673,5.746007,4.0118546,6.139076,2.689456,2.665367,-1.4266049,0.4422872,-2.4548476,-2.2801323,-3.9616268,-2.8876085,-2.8924358,-0.38825566,0.17885599,1.0057225,-1.0913554,-0.4090379,-0.81698245,1.7377952,fear
258,24,-510.81024,31.598337,-23.875683,-5.1362777,-15.749154,-11.285297,-15.065406,-14.539122,-6.233277,-2.8592315,-8.238165,-1.4545978,-7.2274685,-4.4180737,-3.9329875,-7.327625,-7.433694,-5.9949317,-6.0856695,-0.7565203,0.98270303,1.2334243,2.0286388,1.9480324,-0.45431718,1.2118798,0.48801467,3.884071,3.643823,3.658511,2.4214625,1.8594891,-1.1736355,1.0520332,0.5454559,1.7603606,-0.89029795,-2.280127,-2.6268065,0.68598545,disgust
259,24,-722.7494,51.976597,2.6666725,8.280985,-3.8529844,-3.2441523,-9.660846,-8.539496,-6.608954,-3.032643,-9.054113,-1.9115525,-5.538993,-0.60647684,-2.2469902,-4.448699,-1.2116158,-4.461281,-3.2678552,-3.4756796,-3.6860642,-3.3934093,-3.7143788,-1.541379,-2.8815312,-1.359896,-1.8718491,-0.22716145,-1.6943454,2.851055,3.8575308,8.173629,9.347771,10.316147,7.731454,3.8742902,1.6434834,-0.14052583,-0.022065135,1.2418977,sad
260,24,-659.3542,41.27354,-11.070028,1.1593084,-6.5589232,-8.341078,-9.272998,-8.439029,-9.55743,-6.6665835,-9.832864,-1.3089203,-7.7530394,-5.5014358,-1.0961814,-7.323762,-4.271627,-4.438728,-5.982788,-3.6735528,-2.5472252,-0.8768282,-0.09670923,0.4483402,-1.4607112,0.9530267,-2.1978464,0.48756453,1.8382599,5.116728,3.3645928,3.742603,2.3832698,4.6375284,2.3002725,4.123715,1.8359689,0.6659792,0.53124684,0.5457148,happy
261,24,-611.1344,33.098976,-16.204868,1.0088556,-8.2989645,-9.565987,-13.517892,-8.574172,-9.072195,-7.558171,-7.331517,-1.5948391,-8.245952,-5.2335443,-2.5653334,-8.461942,-4.3121033,-4.258883,-7.1708074,-2.586278,-3.215318,-3.1430743,-1.4627284,0.085708715,0.3861374,4.025802,2.5276372,5.6970396,2.13479,0.8529177,-0.15723982,1.6466019,5.877815,6.954843,3.3551114,1.8107326,-2.1697607,-1.7228374,-2.0078561,0.94611114,happy
262,24,-490.5031,23.539852,-16.328257,-0.10221294,-18.96353,-9.060999,-7.400503,-12.254002,-8.472658,-3.5951731,-8.703729,3.143956,-6.532009,-6.5477233,0.041265905,-7.2021585,-2.768193,-3.6839306,-7.9715233,-2.2964187,-4.411397,-0.7417711,-1.3423245,0.7237413,3.21294,7.400817,5.323893,8.95821,5.112436,5.5311413,1.600334,0.022582453,-0.7377642,0.67846495,-0.30003926,1.388356,-1.9977467,-2.6925726,-3.2142,-0.774223,angry
263,24,-527.19257,33.262062,-19.868982,10.140084,-7.8981094,-11.125274,-5.234745,-8.587011,-4.9705215,-1.5723712,-8.418207,4.8738985,-1.8657755,-3.230724,2.5048735,-5.127822,-2.3626814,-1.8624159,-3.8726687,0.36728743,-1.0216196,-0.95572454,0.27371028,1.8714981,-0.079493426,3.6207192,1.7066592,5.274832,0.7289905,2.0436733,4.334866,7.2167444,8.513929,6.5578847,2.5954988,-0.3844525,-1.343414,0.6690856,1.1566645,1.0569268,happy
264,24,-745.6304,44.12577,-1.0390855,3.2469263,-6.558686,-5.7003284,-8.623989,-11.146694,-9.31867,-4.838527,-7.708781,-3.628819,-7.7005653,-4.1835127,-2.6245348,-6.6814904,-3.8362362,-4.300432,-4.901199,-3.239192,-3.2765255,-0.60390157,-0.6903117,1.4279354,1.1860389,1.602556,-1.8095471,0.6965165,0.9917674,4.004811,3.8207219,7.0150843,6.1906714,6.5106506,4.0465097,3.3941383,-0.26545683,-2.2151191,-2.1179404,0.32633078,calm
265,24,-543.256,28.837587,-20.076199,2.0553436,-11.486951,-14.747633,-12.240665,-11.390852,-11.414216,-3.2778869,-9.38878,0.50827175,-9.591919,-3.4315214,-0.909601,-9.040754,-2.8735042,-3.9112709,-6.1314163,0.033219025,-0.023445358,3.769328,4.2068076,7.079453,7.1987123,5.948353,2.904322,6.8286705,0.11172586,2.2638414,-0.30084082,1.2499301,1.6966871,-1.2435467,-0.91821015,-1.0107049,-2.2222273,-1.2211334,-1.9901035,-1.6499712,happy
266,24,-686.895,43.229652,-7.451457,1.0477134,-8.075272,-7.687415,-11.267944,-12.600428,-8.550983,-6.6951256,-8.58732,-3.2837586,-6.1321964,-5.337199,-2.9109433,-6.3295307,-4.385287,-4.699572,-6.0949717,-4.4197073,-4.9939055,-4.292908,-3.9032273,-2.6607468,-2.3218167,0.36927834,0.51474535,2.079182,1.6646734,4.1434546,4.2372184,6.6941924,6.950656,6.164061,4.1929636,2.2076757,0.41740504,0.9765773,-0.26939812,-0.012059403,neutral
267,24,-532.4672,37.71698,-14.93214,-5.9547915,-15.144545,-13.89915,-10.6877985,-12.034179,-8.265897,-3.6247602,-8.818256,4.6289997,-1.9144506,-0.17770723,2.090411,-4.2193375,-1.5950116,-2.830922,-1.3685796,-0.69629264,-0.82639736,0.65911746,2.9018424,3.3336549,1.512328,4.6479516,1.7772195,4.123339,1.5387722,-0.26439402,-1.4973704,-0.26841038,-0.69598,0.12567408,-0.71390015,1.1499512,-1.9275026,-1.1261468,-1.21941,-0.26592132,surprised
268,24,-568.03015,51.20515,-17.660023,5.520025,-11.971014,-12.097884,-14.182861,-15.737517,-13.764917,-3.1984231,-8.220555,-6.32093,-1.2870784,-7.663492,-4.6091466,-4.966298,-5.6928744,-1.9329845,-6.573875,-3.8765526,-4.869411,-4.559189,-3.9876313,-4.030691,-5.381951,-2.8774002,-3.0449996,-1.2077972,-0.3705696,1.4420804,2.101669,2.4061804,3.6509657,3.985027,2.5140738,2.1348884,0.07566834,0.39174128,0.050256394,0.4547806,disgust
269,24,-437.31625,3.7401278,-26.792074,-17.19016,-11.878677,-14.729704,-17.841282,-14.1487875,-11.714861,3.5801437,4.724141,18.973045,14.10408,7.8095026,-3.9502704,-11.858326,-3.85396,1.9082098,-6.8957314,-9.123777,0.48686072,9.302796,6.020901,-0.025990777,-1.2513169,1.3583932,-2.880479,-2.8879557,-0.372175,0.7496836,-2.9729326,1.4033397,3.779891,2.69053,1.107115,0.29681635,-2.4580371,1.0334905,-1.848382,-0.82329845,fear
270,24,-505.67664,19.306389,-21.616112,-4.345456,-14.98602,-15.21279,-12.576388,-9.631834,-9.908502,-4.6373787,-11.375296,-2.0968971,-8.963337,-3.2819343,-3.2457886,-9.0957155,1.6006174,6.3885617,9.306728,16.166613,10.274898,3.8040333,-0.2920168,1.8575282,-0.16048664,0.4395913,-2.0417001,0.5604351,-1.7242459,-0.80393845,-5.083277,-0.46094635,-0.0174667,1.1370496,-1.0888835,1.533189,0.21151784,0.64360195,-2.3087938,2.341428,happy
271,24,-730.6705,38.349815,2.674319,9.384073,-5.9796195,-3.029608,-11.018359,-9.151864,-7.4643936,-5.854757,-5.191708,-2.519156,-7.551676,-1.7836889,-3.010306,-3.1625743,-5.1483006,-2.1324205,-3.7257655,-6.2725363,-2.8053288,-4.341207,-4.6471686,-2.9127746,-2.6546385,-2.7021887,-3.0793617,-0.018352304,1.1873654,6.545247,9.075099,14.330862,11.779912,10.920865,2.8267436,1.8849301,0.9852802,1.6315181,2.0491674,1.9867551,calm
272,24,-694.07874,41.27289,2.5895457,0.97802556,-1.3528311,-3.84508,-12.700678,-8.642834,-9.364194,-5.1982965,-8.834534,-1.8646576,-6.1149373,-3.9629967,-2.4165359,-3.890086,-3.7485619,-3.4033635,-4.8131914,-4.763116,-2.51801,-5.0425563,-5.2754617,-2.0487983,-3.5810516,-2.972032,-3.1432176,1.0856034,1.3097277,5.6281176,5.4890113,9.7465725,8.903519,8.14604,4.0545897,3.8012357,0.010383248,-0.639258,-1.5573294,0.9920427,calm
