,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
516,-805.3161,60.450714,6.919853,22.537611,11.851798,9.173085,-2.3340983,1.2976098,1.1587996,4.724965,-4.298172,6.5531726,-1.0793952,-0.76834977,-0.35806876,3.6958978,-1.8034519,2.740954,-4.1756253,4.928834,-2.7978396,0.33228096,-5.736521,1.1330274,-4.6880007,1.2935677,-5.15706,0.9634709,-5.2397156,2.154542,-3.893666,0.90882075,-3.4531634,0.73753977,-4.2149997,-0.4442166,-3.3084295,-0.50582767,-2.9865046,-0.7999058,fear
1254,-553.1499,53.074997,-8.172765,10.193745,2.2620764,-4.870368,-5.3075123,-6.435002,-13.673307,0.3656419,-9.043278,-8.45644,-5.1029286,-1.0540693,-3.3423975,-1.1777884,-7.4620075,-1.3600154,-3.6871233,-2.224578,-5.0830226,0.56315416,-2.6391332,-3.2214425,-2.2507734,-1.7962935,-3.157663,0.913757,-3.1680992,2.8371894,-1.2277308,0.3835899,-2.3431785,1.1876994,-0.85213697,1.8632694,-0.4784965,-0.7396651,-1.3584775,0.62576187,surprised
607,-724.147,65.29129,23.189072,25.720345,12.37725,17.23954,1.4757574,8.541147,-4.412779,6.5448503,5.730422,6.0993543,-4.3176045,1.9463646,-0.5571859,4.8234615,-1.6550202,0.8026417,-3.9303248,4.3714433,-7.1698065,3.5746427,-2.5014875,1.2184495,-4.2770042,3.7429836,-4.260402,3.2982378,-2.9045568,2.223337,-1.5585525,1.6872556,-2.4002836,-0.51667756,-3.3287487,0.44620577,-1.6864749,1.0131061,-2.9739656,-0.6816571,calm
346,-762.2387,45.406597,5.23952,-0.0027926427,-5.1024723,-0.037605356,-18.770914,-5.5219016,-6.6359286,0.1849589,-8.3812065,0.3752367,-7.743675,-3.12424,-1.2869372,-2.453718,-5.875988,-0.07539197,-9.133742,-4.530617,-6.011869,-1.2290242,-5.1945953,-1.4734677,-1.0065359,3.0289161,1.1867274,8.397448,3.0008626,6.7316422,3.6758943,7.937166,5.8690696,7.965764,1.9067607,3.2125843,-0.6117406,4.0546093,1.2375793,3.151551,disgust
1382,-683.5471,45.784092,-8.735887,5.6526184,-10.261418,-3.6278908,-13.562528,-10.328152,-7.748694,-3.930486,-8.3420515,0.90182215,-8.367687,-3.2056587,-3.1876042,-5.5739,-4.157272,-3.516296,-5.992883,-2.9701173,-4.073174,-1.1144389,-1.454402,2.1136491,-1.018977,2.5570657,-1.3790033,5.136822,4.2229004,8.341871,5.1741853,4.075071,0.61206406,1.8012547,1.5947798,3.0374207,-0.85669035,-3.2861772,-3.6883163,-0.40518364,neutral
622,-697.0864,58.221764,21.830444,22.045767,5.684601,9.107064,2.0974755,4.030165,-3.166217,-0.445494,2.4822016,0.470093,-3.8287146,-1.1352944,0.95596087,4.68636,-3.7363958,2.1936436,-3.2550008,2.6203434,-4.7435956,1.7209642,-0.8542574,0.21893403,-2.9815874,3.318593,-3.6020021,3.2169485,-2.028567,2.2244554,0.16535236,2.6584437,0.21761207,1.2466578,-2.8124766,-0.05642636,-2.1905704,0.20788004,-1.2083254,-0.36887336,sad
118,-537.498,33.912415,-17.367428,1.6414478,-13.561514,-10.013611,-6.788619,-9.947794,-9.232779,-3.9858227,-7.578324,0.20595953,-7.0258365,5.166431,-1.4838865,2.2677586,-1.8358694,0.3129449,-4.011567,1.5782238,-3.0461488,-0.48763096,-0.8578072,2.7433376,0.40523145,3.626626,0.8082934,4.4618707,0.5313335,3.2552626,0.2811393,4.28368,1.1692562,3.6978407,1.2871623,2.5409663,-2.292465,0.51624095,-0.2033226,0.5113416,surprised
207,-475.87256,12.703661,-27.378681,-0.020945637,-12.098384,-15.694414,-11.481083,-15.430599,-11.554062,-4.5598803,-10.282901,-4.27388,-2.4836667,13.587609,5.906715,13.192823,4.452485,0.9875361,-3.8279831,1.5834699,-4.423927,0.18928978,-4.4413304,1.1601985,-1.251818,2.0968745,-2.5990605,4.9419756,1.8775729,-0.10983857,-5.3998804,2.5650227,-0.52735364,1.5329078,-3.358548,2.6157143,-1.7722236,-0.13895515,-1.3531224,1.455282,sad
1161,-840.46826,44.7348,-4.713688,14.897262,-4.736753,5.1152663,-10.862023,-6.1533003,-9.152838,-0.8868001,-6.235935,-2.897851,-1.9103402,0.2057179,-8.332817,-1.8895772,-6.5627084,1.0602827,-5.0481424,-2.0648398,-3.6943383,1.7693478,-5.3266835,1.1323254,-3.4337308,0.8527724,-2.651397,0.9139948,-2.5392041,1.785421,-1.8639157,2.6529481,-1.5779485,3.054797,1.873097,5.332649,3.4717326,4.88726,-0.38427106,1.3458202,sad
870,-551.96124,62.936646,-8.254011,13.650241,10.932186,-3.1463413,2.1729233,3.3753922,-5.562697,2.4416938,-3.5767028,3.7747617,-0.69002455,1.6840388,2.4553516,1.2099779,-3.2778702,1.9969254,-2.5168037,1.6350273,-3.4261413,4.954773,-4.661824,2.2732205,-2.0821424,2.5353076,-0.8623196,3.1445632,-1.401954,3.3175583,-0.58225876,2.1104019,-0.24924946,2.2512202,0.85575485,2.8994884,0.23808746,2.6242652,0.9795066,1.2349017,angry
966,-641.752,69.26737,14.717895,22.484318,11.349925,11.321199,8.273091,-0.5952644,-3.324392,7.0945187,-4.3603067,3.19741,2.1905198,0.24536113,1.1089721,1.117628,-1.1019895,2.2032793,-1.9282603,4.880989,-3.9321167,2.8568165,-3.0145276,1.611769,-2.7441258,1.6361309,-2.8344758,0.36375505,-4.3555355,-0.6443908,-1.8836128,-0.14182048,0.37979504,-0.160168,-3.5743775,-1.738793,-1.4043598,-1.2785891,-2.1891387,-2.2846,calm
580,-432.13586,40.021473,-21.507843,3.7234428,-5.7715793,-13.3342495,-14.354957,-15.02546,-11.766299,1.6656709,-12.035982,-6.6049333,-1.3914919,-6.10261,-3.9045563,-0.5627385,-9.344795,1.2902709,-2.2650335,1.5224693,3.6235433,8.632896,1.6821706,6.840332,0.047559522,4.502367,-1.5860788,1.5961987,0.43747008,0.75108933,0.26535326,1.4002364,-1.9609717,2.6668973,-0.7360308,0.20191711,0.121813916,-0.58448964,-0.56222385,1.1892146,fear
427,-723.91003,71.20154,11.949742,25.54333,9.16272,7.9312477,3.4017203,-5.3893337,-2.6706266,0.49806204,-0.92772704,-3.511086,-0.20633355,2.570542,-3.310993,2.3555248,-2.2127182,5.205463,-0.66555524,4.4265285,-2.2590194,2.5546858,-2.3839023,5.6166763,-2.8512695,2.3004265,-2.2152555,1.8319613,-0.6116546,6.2609,3.289269,9.133193,6.788817,11.892363,7.027465,8.084177,3.0046344,5.053684,2.5241804,3.3847246,calm
473,-614.1851,52.59775,-2.2838557,10.99514,-0.5066993,2.798579,0.40382022,-10.994455,-1.6132716,-0.13240759,-4.4809833,-4.552138,-2.2688127,3.874435,-1.5579455,-1.0593739,-1.1305655,2.1691735,-1.5496279,4.4685535,0.6942218,5.1086106,-0.34799474,4.8428397,0.9164453,3.7663374,1.3338423,4.619467,1.4812933,4.712473,0.39286223,5.29653,3.693481,6.4551353,2.3488204,3.7165327,0.5509082,2.1899903,1.1104987,4.4983954,surprised
528,-701.78705,75.6728,-0.34502357,19.13718,8.49295,-3.0990193,-2.749942,-0.5197942,-3.262278,-4.359296,-6.6817517,-2.3452733,0.005100469,-2.8519194,-6.5328174,3.291293,-2.6479652,-0.008915227,-2.5260537,-0.64075726,-3.618571,1.1222569,-5.3844237,-1.5608593,-2.3402858,-0.08399215,-3.9414623,0.2978035,-3.934395,-0.53986436,-3.1183295,0.35229987,-1.9232496,-0.33713642,-2.7815437,0.6044544,-2.0247114,-1.5231786,-2.2608538,-0.956079,disgust
772,-613.213,56.854992,-3.910868,5.0707235,-3.2005122,2.2241228,-12.205354,-5.6137605,-7.2984056,-1.4272091,-2.7243233,-2.824813,-1.1156467,-2.6986418,-5.240785,2.426293,-7.6987596,-0.09921151,-0.89868444,0.87199867,-2.1522732,-0.7435016,-2.968021,0.7858776,-3.0128694,4.0016623,-1.7898386,1.9939579,0.77153355,2.2642572,1.3444515,2.9231691,1.8688672,4.265249,2.7689278,5.89584,3.9192758,3.0959768,-0.11211686,2.054515,surprised
1393,-655.8333,45.94826,-16.897608,6.3358493,-6.483132,-7.0025425,-10.303153,-7.714417,-9.7168455,-2.7661219,-11.981659,0.93251055,-8.045609,-4.7775054,-2.9709299,-5.6242237,-5.274608,-2.8594306,-7.546589,-0.5364967,-4.210846,0.91530704,-0.8594754,0.40862694,-2.6141727,1.2251654,-3.172674,4.1719365,2.284121,7.202084,3.8896961,4.3722405,2.957866,5.276987,2.0143957,3.7884963,1.2467448,1.389789,-0.23489371,0.83227015,happy
252,-677.094,67.18176,2.779431,17.099129,7.476489,3.2679434,-2.1030223,0.4526437,-11.770492,-1.7909288,4.66423,-1.038045,-3.1038692,3.5923522,-2.2229793,2.640089,-3.8180628,0.9493655,-1.372981,0.93344223,-3.158649,2.2005057,-3.195889,1.1310633,-2.7267182,2.3585756,-3.285668,3.7600796,-1.6258548,2.4713025,-1.5195346,-0.5973294,-1.7303467,-0.383959,1.3406626,2.013892,0.27472004,2.1623454,0.21016777,2.8718977,happy
450,-601.60815,48.458828,6.83734,13.009392,-2.0670893,1.7248162,5.993455,-4.478398,-5.4352965,-1.5785257,-3.1637237,-0.11664641,-2.3167377,2.2997909,-2.324692,2.5243714,-0.51521987,1.7260728,-1.2846472,4.579439,-1.6617172,2.006081,-2.5779004,1.341572,-1.8678678,0.64570385,-0.59067106,4.231538,3.1186428,6.4149394,1.5844234,3.0037353,0.23271488,5.220682,5.2460203,7.4894547,4.494743,5.2730384,1.3755182,3.1450698,angry
948,-592.6743,52.97308,0.2268972,10.144836,-6.674438,-5.530921,-14.59651,-11.966181,-7.880432,4.1216426,-11.337609,-5.2501726,-2.6072788,-4.1900606,-7.27978,-3.080859,-5.067713,-3.3636703,-5.9698706,-1.865949,-5.7695246,-3.9054558,-4.7330546,-2.044759,-8.426283,-1.0782713,-5.4757934,-2.9698799,-3.9196286,-0.20229033,-1.5261531,1.4310988,-0.3233877,2.0021725,1.4035631,4.0595813,4.004388,4.42646,1.1392909,2.3820868,disgust
717,-531.48315,41.564816,-19.382288,5.0411506,-6.3562875,-9.831543,-11.308458,-12.293685,-6.4337926,1.3258207,-8.566478,-1.4767913,-12.286801,-0.9721503,-4.0993724,-0.50701964,-1.3609276,2.9438815,-0.7224362,3.4528687,2.0664005,5.339506,-0.35631737,4.9468284,-1.1529543,5.702286,2.9649484,7.5787067,6.7051964,11.208499,4.709144,6.0102863,1.6929029,5.304736,2.3630357,3.9944234,1.3340843,0.42308363,-1.4503824,2.2504315,surprised
227,-560.9407,28.434633,-8.9263735,3.0670145,-1.5833184,-7.2526484,-7.39904,-8.9284,-5.2507634,0.319842,-6.546696,-2.0441358,-3.2345016,1.9052588,-7.0157337,3.3230314,0.37998998,2.8752139,-1.4741002,1.8590966,-1.0688124,6.961021,4.166733,13.094761,6.84368,7.3239336,2.0312998,1.0206082,-0.06905046,1.9621046,2.4011252,3.8046987,0.78209156,1.9617144,-0.04841174,1.6590468,-0.77433896,0.258507,-0.67322093,1.0798723,disgust
594,-493.43997,46.892876,-5.763417,3.9480174,-5.0269685,-4.0115733,-9.631615,-7.5651565,-7.642017,1.1602254,-12.533119,-4.9428153,-3.9955537,-5.8559575,-1.8913627,-3.8209875,-7.2361794,1.0756985,-3.8984678,-2.5352135,-1.83964,2.5988526,-1.4362292,6.2083206,1.9458113,7.2512035,3.9553804,7.3707056,3.4456635,2.2083719,2.343635,2.5118427,2.420566,3.7106788,0.52695316,2.1463854,-0.6391227,1.5458839,-0.9946914,-0.5454616,surprised
64,-664.4121,53.71696,-5.166756,13.419319,-6.2579465,-0.2331588,-4.960589,-6.0646267,-4.4725,-0.725148,-4.6266503,-2.9099607,-5.8787656,2.5378764,-6.8316383,-1.1202663,-4.4622307,-0.9143999,-5.5715246,-0.6228215,-2.818753,-1.2370486,-2.0683014,0.7651043,-1.1535474,1.5236628,3.228365,5.8587685,6.5241795,5.9253483,2.7077808,4.1721506,1.2629999,4.080829,1.6424001,3.2860649,-1.0193733,1.6541775,0.39431408,1.1872228,calm
369,-653.98126,68.9414,-1.5486155,23.222513,5.066172,1.6418158,-10.6023245,-13.052182,-3.74978,-0.32622322,-7.273347,1.6536359,-0.8089258,-2.5721474,-8.754333,4.10854,-8.45654,1.7836001,-3.6778448,-1.6325204,-9.006498,1.1880956,-6.9173694,2.5420427,-6.3858824,7.1396384,-5.3444138,6.1666465,-5.7419114,0.082038194,-4.569731,3.0208714,-1.7081741,1.8194613,-6.01754,-2.852447,-4.8052692,-1.6182339,-1.9131318,-0.039494865,calm
253,-656.8537,63.5396,-1.8582737,15.53448,8.964514,1.6297458,-1.5765163,1.6597182,-6.3433394,1.498311,2.9364603,-0.11180327,-2.7018847,2.4813628,-2.9984372,2.9817295,-2.9119787,-0.5477183,1.0164932,1.0524318,-3.725438,1.7744517,-3.7812412,-1.1990783,-1.0613804,2.0070736,-2.645555,3.0372872,-2.3617587,1.9583343,-1.326801,-0.61342716,-0.9025951,1.3659475,0.06262383,2.1332638,-0.47949752,-1.6719881,0.8635129,0.56816864,happy
739,-548.9887,42.111477,-8.890474,2.1523793,-8.259095,2.4863765,-15.540264,-5.2634573,-9.850011,-3.3372972,-2.134207,-5.21459,-3.5917222,-1.323988,-8.593257,1.7118382,-9.3309145,-0.34026173,-1.0401181,-3.6756694,-5.08736,-0.06607342,-3.7578783,-0.31753838,-3.2177591,2.626598,-0.23916394,4.423628,4.992975,7.536115,5.932318,5.243663,1.0550067,0.8924468,0.55461395,2.7899065,1.5072036,1.236126,-1.0771916,1.0874842,happy
669,-675.94763,64.2025,2.7712362,15.08987,4.7581115,-0.59262913,-1.1421489,-4.881284,-9.430157,-1.4047954,-6.914964,-0.50402296,-9.823757,-1.2579696,0.06205885,-2.923293,-8.424677,-2.2742052,-4.6235075,-4.007678,-4.518249,-1.1765002,-4.9986243,-1.7320925,-3.3546069,1.3653936,0.164656,4.1474795,-0.3283862,5.459797,1.6422795,4.6634183,3.6483386,5.8018775,3.4085858,2.6772602,2.3189971,3.6718953,0.776529,0.8677788,calm
578,-592.48285,53.596706,2.2023954,7.7409053,2.3333082,-1.0422772,-11.04118,-15.862215,-7.4463897,5.6783037,-6.280863,-2.222704,-2.1786816,-0.8901988,0.41844097,0.7480953,-5.9650025,-1.1170865,-4.6978626,-5.3004875,-3.4341252,1.8562522,-3.4255686,8.732894,5.8676367,11.994002,5.007314,9.096661,3.5074155,3.999117,2.8625395,2.8047962,3.7760584,4.185645,3.4717643,2.2772489,-0.62754196,0.52317995,-1.6254847,1.7728174,fear
1244,-552.2055,61.318295,-5.3711877,16.578354,6.4172997,-7.3126535,-0.038229033,-3.808654,-13.471081,2.3106542,-1.7420863,-5.5963717,-6.655279,-0.652585,-5.179839,-0.6478739,-6.829315,0.83337665,-4.438893,-0.8822051,-5.7994366,0.9108523,-6.3105307,-1.6181812,-3.4133577,-0.91090655,-3.9562976,-0.28984496,-1.2823247,-0.46207675,-2.296511,-0.84132105,-3.3605301,-1.4092342,-1.7255129,0.33302596,-2.8217614,-1.1031102,-3.2056856,-1.2720249,disgust
1198,-498.97202,35.601128,-28.566822,5.649443,-11.703445,-6.848908,-11.993793,-19.565819,-15.913257,-1.0740162,-15.806365,-4.1228395,-8.830158,-0.06749192,-10.9174385,-4.72155,-3.4181845,4.646674,-0.23458928,4.3301725,4.2513247,2.945071,-1.3075498,5.4658604,-0.3814501,3.9943066,-0.71206313,3.114423,-0.5336657,4.0743036,-2.0120149,3.5561411,-2.4729102,2.329303,-1.6422379,2.8920977,-0.018364003,2.4697587,-0.6545389,2.4177537,surprised
292,-636.23566,57.656242,2.7949212,13.24176,2.558996,-2.2284737,-4.988606,-0.8094671,-4.8011675,-1.0374357,-0.937417,-0.43307343,-3.4482267,2.5271916,-3.5757473,1.7366252,-5.5787487,1.1229533,-1.7375365,0.003403563,-2.7028258,1.0196543,-4.814019,2.1478875,-0.51777875,5.356078,-1.5254503,2.5001566,-1.3968397,2.0684588,0.67571646,3.5393105,1.3045231,4.0353246,1.5535716,2.5457528,-0.599308,1.2044148,-0.035305806,3.2953863,surprised
943,-403.2151,26.010078,-28.223969,0.7209988,-10.737855,-14.704836,-15.882157,-14.493413,-12.740072,4.348676,-16.02301,-3.6158004,5.563517,4.3519893,-2.474248,4.936184,4.091358,9.067187,1.4033117,3.0408797,-1.7908866,0.3504781,-5.2536087,5.4934106,-2.5929222,1.494344,-4.2881618,-0.423632,-1.7083702,0.6737096,-4.11644,0.22572446,-3.5584764,1.399006,-1.9478832,0.9719956,0.6643405,3.1936646,-1.2359973,3.064147,fear
512,-362.97324,50.814667,-19.746391,6.4214916,1.2913066,-7.5273743,-9.587458,-1.1589012,-7.730924,1.7870879,-1.3161602,1.5239878,-1.7754726,0.9526082,-3.6214097,1.7829676,-2.1695583,4.4307804,1.3266346,8.436918,2.620666,5.5226245,2.96988,5.3138123,-1.0589254,5.4083447,-0.20339464,3.9956865,0.16970295,3.7436683,2.2268364,4.3222938,-0.32811397,3.8345366,0.80149806,3.465495,2.5808623,4.135123,0.7197509,3.0644825,angry
585,-591.4795,78.55361,-9.699896,10.685279,3.820456,0.16395837,-11.578585,-16.883982,1.3862942,5.517997,-11.223451,1.8742243,0.48968256,-0.92371535,-0.9120693,-1.3049979,-4.1813936,-2.3380592,-4.463133,-3.085367,-5.8091683,-0.82615966,-5.499691,-0.06789306,0.62908477,-0.21982516,-5.1320863,2.367219,-3.2014077,4.188832,1.7029278,4.742166,1.513483,3.077969,1.0739261,4.9053917,6.1161222,6.4836874,4.1908283,3.977649,disgust
1182,-372.8263,20.16929,-36.98186,-16.90231,-17.720737,-17.525347,-13.17377,-10.1713705,-5.185315,2.715219,-0.46716422,0.7521501,-7.9131994,5.649403,-1.3869904,4.65277,0.26946062,-0.42819616,-0.81148434,0.828913,-2.088686,-0.37764528,-8.707594,-0.5189574,-5.010494,1.18672,-1.8329475,1.9016666,-1.1394776,5.8975644,-1.8618215,-0.15288699,-0.7448478,2.590221,-0.20574887,0.9065535,-0.5295927,0.38770354,-3.34732,0.73895097,fear
804,-621.3928,34.061985,-7.6926355,7.449862,-12.846905,-4.187397,-12.674846,-11.333264,-4.966443,-3.1020007,-4.4297028,-1.1712927,-7.201512,-0.91725856,-5.5834384,-4.0808325,-4.266958,1.1287105,-2.5372658,2.8211973,-1.4378675,0.64210254,0.18803702,3.8172388,1.0749238,5.9299536,1.193583,2.0730321,-2.3900762,-0.4145934,-3.632792,0.47594512,-2.886341,1.3945827,-0.92258376,1.1751246,-0.4407573,-0.05220244,-1.4563571,-0.4764473,sad
479,-566.68353,43.70457,-0.72505724,5.9358406,-2.289095,1.70885,-0.34680057,-13.401782,-6.5689836,-1.8146468,-4.852761,-5.5755014,-5.7070265,3.8832111,-1.1878567,0.10938053,0.6284872,4.9250093,1.4075068,6.2458906,1.2666111,6.458273,-0.20807762,4.2565646,0.38303348,3.629417,1.3273169,6.80317,4.7593136,7.812352,2.1302435,4.4552255,1.2018278,5.4854007,2.842037,4.835102,1.0363028,1.8120996,-0.20878871,2.672334,surprised
761,-498.43283,33.793056,-7.0093727,4.6719394,-4.6237597,-2.8003213,-13.061449,-1.3066703,-6.5788965,-3.9750402,-3.4396663,-3.5912662,-4.5043273,0.8172426,-6.486894,2.285915,-3.1037562,2.2509956,1.9246476,3.902355,0.48913142,4.512308,3.2282798,5.3758845,0.79945123,7.5851135,0.9752652,4.617419,1.0391521,3.1810412,-0.22606246,3.6437988,0.6757981,3.54672,-0.18541957,2.0654757,-0.24557446,0.9880658,-0.39538744,3.1180043,fear
925,-636.428,51.69111,-8.727205,10.447376,-2.717109,-5.6763506,-17.733543,-10.097353,-8.007554,4.1677947,-13.8355,-4.4286375,1.8056136,-4.1676273,-6.7597113,-0.7410713,-7.3139353,-1.5807449,-5.4513283,-4.9837565,-4.8784766,0.030539908,-2.0217397,1.3802754,0.44135806,3.946368,0.006079214,3.2676053,0.59150624,5.311595,0.20567359,1.1988714,-2.6110907,-0.051184166,-2.275141,1.0445098,-1.589113,-0.24947955,-1.5928103,1.4346097,sad
906,-669.78723,45.66449,7.4237404,11.2712345,-0.5956192,-9.404592,-13.807991,-4.913987,-8.151596,-1.5896397,-11.406087,-1.0033054,-3.599076,-6.183839,-4.4975147,-3.2423532,-5.502571,-0.4445543,-7.389105,-3.0266948,-7.2110147,-2.4886117,-4.7421517,-2.9984581,-5.1839013,-1.2355628,-3.9646063,-2.3894038,-3.6569817,-0.33764425,-1.3379192,2.1902602,1.1886762,4.5595922,0.86631083,3.4428868,1.451664,2.790421,0.97520596,2.3440533,calm
677,-479.49573,38.35771,-20.296633,6.1551805,-0.3538386,-9.144943,-2.8276813,-2.5884452,-7.704278,5.238678,-5.666238,4.482518,-5.630086,-1.1525054,0.70554996,-1.8935617,-0.09175647,9.611047,4.630076,13.665479,9.588888,9.59837,3.7770226,7.722105,0.26896548,6.4722266,2.2305205,5.9581294,3.861481,3.6407797,3.1469355,4.7890134,3.5640404,5.0722637,2.5316002,4.6228213,3.5948305,2.9926257,2.0603366,2.7310464,happy
248,-729.72925,70.44451,6.734744,23.44646,4.5832367,5.9915,-2.2191257,3.2597823,0.5252587,6.411135,3.5835106,6.1252675,-3.4628441,4.407255,-1.1896704,3.699511,-3.2729647,4.397818,-1.1804625,3.7242372,-3.094172,4.12137,-6.243595,2.078052,-1.8111781,1.642705,-2.7920403,4.3632073,-1.5089027,-0.6919182,-0.3405875,1.6530654,-0.3803904,0.5624334,0.5165834,1.6426439,-3.0968769,-2.3882532,-2.9762177,-0.886215,calm
1251,-588.56256,71.47528,0.17881234,21.49449,13.559394,-0.08248316,1.5758777,-0.4853059,-10.136315,7.6444683,3.1395895,1.6983573,-0.55402523,7.295914,-0.95124775,2.2646143,-5.003049,3.4576175,-3.7153015,2.0319357,-4.6065583,2.5978591,-6.2796483,-0.5605528,-2.692545,-0.5940584,-1.9396236,1.5016268,-0.42892087,0.88017726,-1.9463828,1.096776,-2.4414337,-0.061897676,-2.4327834,1.3364146,-2.0655646,-0.71452403,-3.072762,-0.94494736,disgust
374,-614.373,73.964455,-10.224571,16.619709,6.027779,-0.49851543,-12.134978,-9.038946,-1.9699601,2.5838375,-8.523624,2.9249046,3.0215719,-4.751235,-0.8315392,3.1857398,-8.777035,2.8085063,-5.2883134,-2.2961793,-5.842563,0.5114199,-2.48275,0.46316996,-4.666069,4.4690194,-4.146014,3.4037986,-3.4642255,-0.92321736,-1.690626,2.3820877,-0.56346565,1.8004808,0.6474107,2.028122,2.590762,6.235394,7.0840244,4.658406,happy
969,-677.7503,74.1271,13.649023,25.369009,13.480027,9.391931,10.598446,2.0124106,0.026954846,5.266805,-1.0473975,2.694674,4.0407333,2.144077,1.3844854,2.0536246,-1.6144994,1.7720627,-0.83744633,3.6447394,-3.4134748,2.0780003,-3.0000505,2.4553533,-2.106438,2.8193583,-2.5067968,0.31122437,-3.002344,-0.020695258,-1.9735655,0.9254433,-0.6057088,1.939216,-1.5051615,-0.18680386,-2.0922737,-0.72398907,-2.1447606,-1.9752462,calm
98,-567.4346,33.29745,-26.570555,4.2982063,-11.448956,-7.031692,-12.382564,-14.439203,-7.1669884,-1.7351968,-10.816763,-1.911824,-8.57709,3.6703448,-9.031946,-2.5564857,-4.9822054,-0.26938346,-1.1182456,7.8168025,6.4386563,7.9898076,4.3198133,7.2924867,1.5890781,1.1968119,3.4961464,2.3891928,-0.18896249,0.50337166,-4.6311374,1.0883532,-2.7819602,-0.84333235,-2.0522625,-0.48276097,-3.2275069,0.4821431,-0.84134245,1.3473759,fear
405,-657.81604,62.664986,1.3953105,16.256855,2.1504877,-8.2317295,-10.0910635,-1.9636768,-2.7377772,-1.6879145,-3.1905262,-0.23399273,-1.3858714,-2.8422775,0.086653955,-1.4597912,-6.9500747,1.4795849,-6.0314903,-0.024684679,-9.30441,-0.017333934,-5.131628,-1.8670444,-3.2020235,-0.4047224,-4.7518797,0.9982573,-5.613959,-2.416544,-4.486337,-0.21363547,-2.5875854,0.20124839,-1.7099377,-2.2723985,-3.7275872,0.74923444,-0.5508537,2.2125103,disgust
1177,-717.9724,27.82115,-8.625806,4.110747,-7.1407385,-10.75716,-10.680716,-12.326133,-3.2071931,-5.235516,-8.858532,0.37110755,-8.277885,-0.7009786,-4.1602507,-4.4544044,-3.7139125,-1.5615954,-4.5168247,-0.44764757,-1.4121772,2.2680118,0.54656446,4.6543093,2.366308,5.6318245,4.24196,6.097713,0.5245562,2.201238,-2.5293427,1.0397309,-1.8460232,2.00057,-0.79284006,0.99156755,-1.8884209,0.31980968,-0.04518318,0.6353744,fear
1281,-638.3047,48.76014,-10.395525,1.9716221,0.4793621,-5.3969235,-12.835058,-9.436742,-13.887598,1.64129,-4.7715254,-5.0200887,-2.7323594,-1.3196577,-3.3029213,-4.4679823,-5.5695376,-2.2678857,-5.6844797,-3.9041924,-5.9493523,-1.7589047,-6.1580353,0.4635106,-4.9359536,1.4048082,-2.2535214,2.7464314,-0.052952766,3.7534,0.54038584,2.6064303,0.1103632,2.8008647,3.3688037,6.642812,7.744362,10.2166195,5.6610975,4.3739576,sad
326,-516.2286,29.79817,-23.156504,-0.29999715,-10.567037,-14.551061,-9.53965,-11.18267,-9.43976,2.6063097,-16.075087,-3.3504803,0.4396416,8.111224,8.293141,10.694635,5.9761963,7.3614273,-6.4988117,-1.2065752,-1.9966646,0.86356556,-4.4278364,0.5556016,-7.147197,1.4081514,-3.20244,1.7118416,-3.53843,4.6524343,-1.1035925,4.295111,-0.5241616,5.7794685,0.0456071,4.2053084,-0.7097977,1.7807013,0.3112386,3.6595993,sad
69,-655.899,47.882137,-10.477181,9.024271,-9.457472,-1.1432915,-6.730862,-7.983546,-6.4328156,-2.2186217,-4.238903,-6.184157,-7.3710685,1.1411264,-7.849589,-2.8885295,-7.188232,-2.8855047,-5.892717,-3.502922,-5.3294396,-4.9487314,-4.6389737,-0.16813572,-1.0771526,1.6264459,-0.2637408,0.4893599,-1.3968347,1.6164516,-0.6398955,3.4836166,1.6482363,4.6928678,3.5725954,7.437622,3.252969,3.275722,-0.86592674,-0.2234284,calm
1035,-647.75433,44.679066,-6.3321195,6.616132,-3.6263566,-8.589506,-7.9842424,-12.882364,-9.455903,-2.7121203,-8.519206,-5.5009828,-9.422436,-0.10772796,-7.0546618,-6.3654494,-7.886586,-4.362579,-7.9322443,-5.0803876,-6.556444,-1.2583694,-1.9680855,4.058496,-0.95688736,4.986055,0.5555816,4.303886,2.8018227,6.06537,0.119731374,2.546543,-2.6672513,0.53940576,-1.0465772,2.0471504,-0.49328157,-0.045437213,-1.5384454,-0.6997307,happy
564,-516.8728,58.037064,-10.371041,15.707852,6.7413316,-9.587516,-7.4022336,-16.534994,-7.2017975,0.32826903,-10.216207,-1.488721,-0.18336244,-1.7312427,-2.7996216,-0.3771988,-6.7452397,2.084597,-5.516281,-0.6806753,-6.845797,3.1194792,-3.8242607,2.109938,-2.6115131,4.242286,-1.1529596,6.9475245,0.74996847,3.6357481,0.5112914,2.1354182,0.24436648,4.4478436,2.218533,5.0288177,1.2054344,0.4681199,-0.20729955,-0.009412602,sad
