,actor,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,emotion
188,6,25203.623,709.3322,2415.1555,576.8916,311.6346,433.83426,337.86194,369.7053,335.09863,150.21443,143.94174,292.12753,362.71844,540.99615,436.4144,304.16333,240.29964,117.47348,111.01367,90.04821,102.63815,148.93964,125.068634,155.97258,84.872,65.15105,60.73827,108.50327,119.53816,110.60648,60.774338,100.128265,57.63868,75.18444,21.638353,35.156704,31.632187,75.17483,61.34467,46.27686,happy
189,6,29755.574,2854.5415,1034.1931,701.6383,271.087,266.5103,233.7348,274.71558,101.00486,96.02475,125.22924,39.80194,114.661674,131.81009,37.702797,102.48419,74.537926,75.582184,122.566444,72.093605,95.33383,106.84273,135.83684,77.62409,77.98567,76.72502,52.69007,63.088234,72.38651,119.00803,126.9326,75.581825,35.663822,29.740103,38.56469,33.679058,29.628603,29.666277,40.32761,34.969826,surprised
190,6,23671.49,2508.7734,1365.343,535.69135,245.38834,620.9471,251.04674,390.2842,199.37073,165.39781,143.98534,257.88184,241.36853,154.77242,74.794,117.56728,94.758575,325.5972,181.7872,328.77228,333.18677,285.81796,231.14642,243.73491,186.40439,63.708374,84.66206,51.06399,32.495724,58.549053,63.610683,69.85604,67.6178,64.53264,66.56767,35.774364,49.89791,40.626255,38.035248,44.873222,sad
191,6,28670.197,2826.0247,1308.4342,601.1357,294.37915,416.80698,221.31503,296.06836,97.54067,171.77504,139.86986,57.764023,143.4976,52.010387,38.028233,109.22799,70.65303,70.72615,90.33769,78.25794,103.965294,161.31622,183.78252,167.68077,135.71094,263.08673,285.35855,227.32794,121.90822,171.11768,137.62274,51.820415,50.288963,46.772793,55.784565,50.195267,29.90595,31.49949,20.115408,33.975414,disgust
192,6,19149.3,2353.174,816.19885,511.8535,377.67514,357.8756,292.05984,123.03562,230.0901,95.73614,68.03063,85.40046,114.98856,55.707554,82.47577,48.22838,65.150116,29.527472,41.60241,55.053864,46.25108,36.165886,64.46699,26.683552,44.64666,52.84488,57.21349,68.08568,119.65315,166.03381,207.54218,194.84203,126.66906,137.05045,116.489494,160.59229,140.68646,165.99924,125.36393,113.376625,calm
193,6,27198.088,2266.9448,1450.1421,505.72855,284.96585,384.18402,238.66751,246.82422,141.01448,148.03099,170.47395,81.0922,231.26923,114.09545,51.881058,86.3985,103.32626,49.947475,122.75354,100.64196,67.09333,135.53459,269.81833,339.74194,211.63373,200.5365,169.1886,128.80203,67.51421,70.207146,63.53014,61.58056,49.682655,55.061123,30.13502,30.29251,37.074303,27.817541,20.007269,18.771547,fear
194,6,30031.7,3262.3035,1248.0616,808.27136,202.55257,400.26288,215.07312,241.99742,169.31761,115.08619,170.22932,67.05333,158.3431,68.05771,74.27682,74.41802,41.02407,36.69249,78.76355,50.028084,36.169636,38.18511,69.81056,168.86325,58.51667,76.82223,98.86951,219.17603,209.60031,229.65019,64.27307,78.213554,121.448494,149.00362,88.740425,59.722744,40.673298,53.04375,50.708347,32.835785,neutral
195,6,31409.785,3378.7695,1415.3306,402.70328,289.26926,366.43295,260.538,424.60242,99.34323,98.42497,159.8225,53.96981,90.592285,122.63912,40.259785,74.92853,69.28856,65.36739,99.296455,77.005165,43.165596,67.79908,61.170628,92.34693,87.529564,154.67555,159.51114,100.663345,63.55129,47.89927,62.82804,129.79381,104.530174,70.20007,33.874245,14.434657,22.883373,15.28664,34.03705,24.625834,surprised
196,6,25436.604,3129.2844,723.48456,587.3125,322.02438,223.67079,228.6807,235.35,108.499535,101.10206,78.72528,30.72161,97.00722,65.19562,36.98071,43.776165,53.455936,26.89151,67.663414,53.919914,51.290806,26.761705,66.609116,85.064674,106.03046,85.25096,57.60695,56.46258,84.73618,163.90234,97.54604,144.47429,63.15854,69.17513,51.74439,29.89476,30.96375,23.409008,20.334764,23.138725,disgust
197,6,17660.367,1499.2393,2294.3376,719.24744,478.18625,607.97253,313.309,272.59933,211.78842,145.46173,161.36186,181.88727,256.62714,531.94574,456.68848,269.05142,256.2905,225.59183,129.28328,93.61822,77.103386,163.07616,136.34155,153.69124,114.8652,56.53117,53.98144,107.694885,98.79389,182.58098,145.1761,96.42132,37.957703,37.947056,35.57314,26.252419,36.874054,72.30857,117.90827,74.43584,angry
198,6,18709.791,1742.6395,621.62317,362.45987,252.76685,268.95206,186.50624,104.80182,147.6029,181.96002,75.65341,54.775826,130.23152,67.049995,68.92865,53.77983,105.688644,45.87585,46.517258,80.69277,54.78058,53.91563,55.548393,28.451006,58.9106,66.33732,121.71674,136.61841,146.8805,63.339645,71.33327,93.62037,65.03068,146.97003,90.64399,152.05678,78.796555,75.01309,55.931,31.41548,calm
199,6,21889.883,2909.6855,2119.544,578.783,262.59726,525.5877,233.18407,319.45465,168.07928,135.18056,138.60573,68.9003,214.25414,130.05064,40.54402,66.7513,126.37265,39.55852,65.194824,88.70328,89.08677,86.68537,113.55983,187.5372,191.80351,269.00693,134.80037,100.36585,130.91957,175.77322,143.00157,149.39478,60.463512,51.85307,64.32262,49.030365,45.821987,29.393875,36.17466,50.52792,happy
200,6,32860.223,2182.2417,924.55664,588.15814,233.85248,275.33862,186.13,147.80922,192.59099,160.43367,140.98856,71.579704,174.1791,110.88421,54.4512,72.48905,85.04043,40.127113,107.89013,67.38973,59.925484,108.64327,204.19463,200.79604,101.45434,157.99855,162.74312,122.2626,78.1996,109.69111,88.15468,100.837006,108.109436,59.369278,31.650372,25.424076,32.98779,24.99015,16.397457,20.31762,fear
201,6,19354.451,2296.6519,1507.7637,537.34283,354.67648,395.62503,135.5916,341.7422,103.6412,135.6748,176.79942,118.4518,174.84215,125.34551,61.418083,105.848946,95.66932,48.405575,88.34734,143.21385,93.83897,59.946487,106.82561,157.86794,104.535866,100.929474,140.57088,193.93137,228.74939,169.24652,170.98495,191.03488,103.6341,115.83904,74.31145,59.48633,71.49814,65.03959,50.49397,63.689404,happy
202,6,31472.879,2026.1284,1213.2378,460.56775,328.92554,449.6772,231.60445,238.06934,89.864525,91.053375,219.33951,126.516205,104.20699,214.51135,391.01263,250.60764,302.03586,153.56067,185.32695,60.44321,41.948734,92.65338,76.49307,70.09725,95.71338,49.700436,41.36176,46.862545,61.620564,74.80256,68.30076,46.031425,28.523645,33.278652,17.66096,32.779728,22.81333,15.977621,27.008642,22.32971,sad
203,6,18567.992,3087.8682,1175.9894,629.8174,330.8908,346.87424,282.94318,178.34814,199.47191,129.17114,100.22946,49.659485,171.68369,136.54813,55.527054,61.475307,62.764263,44.431793,76.33429,53.518078,48.570023,46.102497,31.068056,41.0041,38.75689,47.484722,64.43179,178.26598,253.39954,233.8807,155.33215,124.50178,151.23676,150.14734,97.133606,114.919556,117.44597,100.026184,83.012146,103.7113,calm
204,6,26880.012,3665.2139,975.0961,473.3728,246.90352,266.1437,371.59772,221.10425,69.14124,73.75679,109.92235,30.511333,69.434525,36.915222,33.282394,58.45976,28.44165,26.217854,52.423794,35.3832,30.533543,19.980324,34.614098,21.500961,24.00891,35.14793,66.0364,76.229576,130.27219,127.83208,71.92889,125.2981,145.71513,186.39336,100.41245,72.081696,51.920334,40.115856,21.918612,30.190044,disgust
205,6,17275.148,3279.188,1397.8965,845.4547,400.66666,537.7559,218.15775,176.55923,172.39378,113.480515,124.35385,42.27998,82.92332,129.32498,73.91786,80.14028,55.578728,39.284416,87.79467,112.05406,64.80648,66.14512,122.856125,212.46219,255.34329,231.04234,162.10873,322.903,243.69899,74.87181,52.9744,91.906,38.45895,47.455788,44.323532,38.195175,40.401623,22.715322,51.362183,27.52281,angry
206,6,23265.709,846.6571,2086.3782,1097.4979,477.17798,676.9895,279.2963,244.26978,278.6073,218.64651,255.06929,448.91522,183.50656,259.78067,367.39667,146.65282,84.40331,106.66479,84.41338,132.70149,160.02708,112.622765,127.89947,112.87638,48.506866,78.99081,68.43774,99.14081,55.665462,76.623856,61.698784,124.43672,54.82434,41.221153,33.044205,37.867443,37.465553,34.12679,60.00849,34.30357,fear
207,6,21354.91,1876.6566,598.029,408.35004,311.75613,270.5498,218.50151,81.42369,106.303375,76.35378,57.479244,39.89981,62.218224,52.15232,48.07798,35.371094,93.84215,24.501707,29.988825,75.76629,41.054035,51.64259,38.37095,26.970701,43.598064,45.79892,55.988663,89.867836,118.992966,80.05973,50.211544,57.888042,53.344917,88.54688,70.79646,92.274864,64.656784,59.692,52.563107,36.047447,calm
208,6,24570.67,4014.3533,1825.1405,995.4062,295.57056,688.0461,267.00357,239.4185,149.445,126.67744,142.38043,56.67378,97.17911,142.08835,98.40348,88.93691,38.1717,41.71031,86.74179,88.88947,90.259926,93.56622,153.82915,212.89671,245.21596,235.1354,185.20703,297.43652,249.52155,134.64581,67.344124,88.79122,64.11219,56.608486,57.456646,40.94927,54.317013,37.367275,32.54282,37.087452,angry
209,6,17750.395,1645.9629,791.7579,384.64722,298.88492,300.0859,182.7221,67.30158,103.03179,104.99311,62.115738,51.921513,88.98828,43.210575,71.60289,63.68452,85.81766,28.260008,64.9061,89.297005,35.703922,47.95261,58.294563,40.231693,57.223965,151.05043,158.628,140.7812,77.3185,44.227444,41.809,47.583214,54.05925,78.765335,93.72038,106.57938,56.790462,63.64592,40.659653,43.94731,calm
210,6,26009.781,2787.075,749.97736,384.2166,169.5755,249.21149,312.51474,210.9195,163.4191,84.9076,98.69963,56.54357,103.04724,78.81078,41.606663,41.530033,74.399254,27.944365,70.04552,53.651424,23.95324,29.483818,54.155914,27.090712,40.653355,57.513626,155.3224,286.31927,258.99994,212.93083,116.32447,228.66527,199.83182,158.33664,67.27579,51.88464,62.940475,38.015358,40.207424,42.758003,sad
211,6,21978.646,2593.3835,469.4686,606.30396,199.41522,196.66924,330.93555,159.52765,158.34822,103.20548,76.88838,59.9523,115.53091,60.83762,53.19102,86.36272,54.89424,42.301315,70.94348,64.00259,56.128952,32.38435,55.827553,25.596512,40.61622,67.73212,143.48427,123.11092,93.6579,129.935,125.65001,254.98755,158.70909,134.37122,47.62199,38.966675,37.09436,31.039713,29.18358,27.24763,sad
212,6,16998.453,555.9148,2105.292,475.26517,398.43927,599.37146,329.40344,278.95123,209.7573,219.12057,341.46762,648.14764,415.36435,362.47345,188.43329,196.38791,152.84743,80.35952,101.36543,178.8308,219.70468,188.86142,172.89406,135.76027,34.390656,39.99352,77.04607,73.36701,87.47761,56.831787,90.141365,77.140884,106.04508,60.683834,24.06721,29.568512,60.63866,48.884117,71.951614,53.692204,happy
213,6,18056.98,678.40643,2386.186,679.77277,445.06406,550.9421,223.06648,175.3427,166.87395,752.192,555.5155,336.92416,302.98468,391.51654,150.98946,90.56197,89.89476,100.00344,106.41838,261.4812,199.72122,161.04079,166.21913,56.637947,28.587065,45.78037,79.00719,74.03473,50.54971,66.663956,121.13154,73.632324,132.04433,46.964363,17.990467,27.003672,52.308475,36.841297,56.272655,68.220024,fear
214,6,21273.393,795.25256,2719.6333,773.645,303.13287,537.84406,321.6404,383.37476,224.65858,151.2032,202.49313,378.95187,244.02109,453.6386,429.66556,192.53783,152.09332,187.12234,116.875,107.81709,157.1378,224.20079,270.03296,99.39668,99.85841,52.687675,95.37269,135.58311,101.47902,83.6653,66.55004,62.708885,68.47076,53.906963,33.23336,24.292225,50.59705,81.54533,52.472397,41.647053,happy
215,6,22192.436,1413.5892,2178.4954,726.1878,405.3226,714.1165,335.35538,243.2419,265.0445,160.49829,181.17702,242.67775,243.20415,234.20732,337.05966,291.06754,236.90765,258.67603,115.81774,207.98631,74.75362,102.55256,146.6698,135.61751,115.13625,64.74539,34.15917,101.27582,109.48911,162.52791,123.53744,120.35165,70.53592,44.66686,49.361317,34.18945,38.986248,34.193924,93.66849,74.72466,angry
216,6,30554.1,3624.0923,723.3788,420.98602,166.25536,190.38507,371.5395,218.21172,50.159954,61.108585,74.42326,61.19276,89.04633,49.06125,24.552406,31.548662,28.774445,24.971588,48.975628,41.547253,36.534775,31.147842,28.00686,34.66783,82.83569,113.42148,213.03548,262.76086,152.05933,152.36855,110.83594,175.2289,130.70839,121.83174,76.32829,63.48025,62.65882,29.099688,27.621706,27.155273,disgust
217,6,18781.174,2017.1584,683.7527,463.4671,283.41537,318.6345,226.60902,83.43844,126.83828,94.250755,58.983437,42.59304,83.44457,38.72364,37.08001,49.00729,56.1751,29.20124,43.77374,40.881317,46.266415,59.3743,44.10078,22.234375,42.41711,48.48634,67.4019,143.87256,217.09024,150.67624,96.474495,68.656586,80.51622,116.26227,111.09487,94.29203,52.91247,66.363655,49.005272,56.902542,calm
218,6,20592.055,2291.8706,1774.3125,535.3874,329.4921,537.3395,187.34715,427.0655,183.55089,218.7539,169.07703,119.72615,167.69762,234.63785,58.451385,80.63926,102.03873,115.25388,139.08688,172.36234,123.69768,132.92717,147.89711,125.34283,154.0275,196.08714,255.44946,317.33014,309.68884,217.92488,93.23338,87.67019,171.51071,145.99577,118.52757,89.58655,51.63074,67.01903,31.14435,59.92547,happy
219,6,28629.32,3655.9324,1359.7006,781.914,250.31952,472.6657,171.50946,267.94318,131.58693,122.61151,109.63611,69.78065,116.94108,93.01052,87.13456,91.02895,50.94999,64.07569,105.07513,138.7891,110.00838,98.87932,112.43524,126.702034,129.52391,115.93662,60.00717,94.21601,145.87682,160.56589,110.53066,87.53008,61.4426,56.47642,28.209183,50.29978,38.90538,29.295626,35.942703,36.78871,angry
220,6,32398.715,3466.8706,1114.2483,530.66656,188.90315,354.45627,336.07303,247.27902,123.20133,138.16995,149.57898,66.204124,160.8591,68.69218,85.038666,58.477966,55.4767,48.52822,79.02774,70.59288,23.286861,53.245743,142.55632,138.51318,66.178215,23.285194,42.506573,64.3168,99.87098,182.49498,100.9063,125.95032,119.41934,121.22948,57.182713,39.70485,53.7218,31.828133,24.610796,42.027115,neutral
221,6,26770.795,3502.049,1161.0094,933.10144,246.32352,402.3818,167.92458,249.6046,127.395226,118.78671,104.47353,48.20404,103.218346,97.09092,85.169655,104.41047,46.64836,50.51559,65.21894,126.17763,135.70436,119.79793,93.8381,87.61167,58.028404,82.697876,104.28864,168.34132,144.35976,159.65845,118.59377,161.56075,87.69302,54.052086,28.150074,33.244114,21.19635,25.028215,18.818506,39.27651,angry
222,6,27882.21,2531.9805,1057.449,582.7283,230.64925,307.44162,243.66624,275.86005,150.66365,184.27443,134.15546,73.30652,213.42061,113.48007,60.507313,82.889275,95.866005,45.95652,121.765785,71.94506,74.62614,108.032745,127.65764,114.941475,102.96264,129.15155,96.16982,83.64141,77.34675,136.47102,71.1551,48.29726,32.48305,48.015064,35.243362,35.574665,28.511158,23.097462,23.048464,19.349636,fear
223,6,33041.105,2869.0767,1479.1686,537.8857,251.06035,370.38327,300.79605,240.75797,144.58572,101.53802,90.82097,44.161396,165.62335,81.71312,52.467014,46.6017,48.90531,28.004847,54.648464,60.705578,22.708874,28.768732,34.63969,39.449284,54.99241,75.67753,101.98261,199.26479,167.80344,248.06934,130.13135,124.47385,91.90105,159.43391,129.54984,103.653854,59.397755,62.155075,44.45242,54.059258,neutral
224,6,24362.576,3103.5361,969.4404,366.26584,240.3012,289.25378,279.91205,235.34291,158.53659,103.910706,86.556,65.6831,95.973175,117.71923,54.634075,47.83096,58.710503,22.398952,58.76278,69.81048,25.386536,28.385193,40.761486,51.89594,95.45514,252.32661,223.8289,207.02837,110.495186,111.71352,100.56983,205.04605,144.6914,167.15486,74.73485,49.79963,27.900032,29.780472,29.537086,35.032883,sad
225,6,23870.652,1502.3345,779.68146,438.11163,395.40533,494.9378,199.51486,165.98254,155.53976,132.82672,173.02742,128.48785,137.52661,73.4436,98.7332,159.48785,197.28387,188.11841,293.6347,129.33289,130.47858,141.89903,72.95264,40.19803,47.601288,53.399902,59.48616,45.344555,50.06692,30.50353,80.009575,55.49823,61.122444,73.726875,38.383137,35.24291,29.02935,42.286633,38.421814,37.598385,disgust
226,6,31336.887,2461.7236,2311.1614,596.937,341.35083,523.6728,301.41623,357.09448,210.28702,142.04744,186.02652,67.04566,175.83759,181.12625,68.65849,103.84899,83.56064,25.240198,108.47142,58.457996,92.58483,88.19822,96.124626,140.92343,170.97777,232.53346,209.27373,112.48189,59.297436,96.47856,104.25829,161.17242,97.93398,90.62783,94.59609,91.21219,88.22487,87.18079,79.19931,71.06789,happy
227,6,30640.695,3755.9297,1422.1056,412.9283,334.97833,549.76434,389.1086,326.02933,148.0283,82.682816,173.58392,82.87827,179.23268,173.7252,67.936966,127.180595,108.76377,50.837666,106.11723,93.99536,66.50078,65.79396,145.672,102.82973,103.44076,93.76122,59.437386,77.34145,39.449886,30.09335,42.16958,70.45415,76.41634,71.141174,45.05792,25.207895,21.808329,16.884289,35.34608,32.597553,surprised
228,6,19555.594,2358.8008,1072.0817,469.6903,312.58112,286.90027,246.51964,132.87085,154.85306,136.7817,64.87785,75.8265,147.48991,50.756325,62.592533,86.942726,40.94072,40.21871,43.53838,56.75017,59.08152,34.1867,44.622375,45.253403,32.970264,28.49617,29.826313,38.10017,87.35466,112.68913,212.84254,232.09366,166.2326,152.02577,97.1649,168.81635,188.61232,101.60572,47.732803,33.679665,calm
229,6,20765.72,465.27258,2570.9204,846.688,345.65472,496.35797,244.11365,222.51443,267.85046,387.95352,452.26752,605.6936,225.58287,222.55519,142.34816,165.27505,60.78407,45.975334,69.92795,208.06184,200.69138,104.312706,113.94571,51.36775,56.337517,40.13898,64.18213,113.828224,52.70492,73.06025,81.78971,67.07418,63.91706,41.546135,31.529144,28.760925,32.14694,33.420208,21.62895,47.624012,fear
230,6,21768.936,3565.718,1275.1207,494.45602,399.75482,468.40707,426.15988,278.57474,137.57748,127.6425,96.75819,75.3594,102.785545,101.177216,50.648697,73.80099,35.842075,44.97244,85.38895,105.91425,53.16692,51.379536,101.26942,255.50287,260.53235,267.75485,180.09981,144.39345,107.64067,119.92031,86.00076,80.7169,65.78923,38.403805,53.439224,50.38858,26.982445,40.14476,24.925358,39.57475,disgust
231,6,24616.232,1614.0922,2185.9485,837.9631,331.06436,521.3437,246.34727,264.13712,238.40813,181.02142,198.38351,435.8463,214.48972,227.83125,155.42235,182.87558,91.533195,60.216846,60.260098,109.40524,87.973076,114.726364,131.57672,80.4623,70.9793,53.455524,81.33229,61.945953,77.96802,53.825737,52.54624,47.14985,80.05003,53.78273,33.520134,31.186468,62.7869,23.92198,55.03314,37.949863,angry
232,6,23057.373,780.5898,1678.0977,417.08215,182.92784,478.8962,152.11195,320.17502,165.4823,186.7983,197.76224,340.78378,302.91818,266.3281,339.4019,450.60645,518.15216,283.36435,109.399284,177.30022,114.96174,75.84242,88.69664,92.1602,168.46959,102.24411,70.33313,71.19547,103.30164,103.200714,297.7229,282.9792,135.41006,58.458576,23.288008,40.252186,83.74688,85.73226,74.09444,89.31837,sad
233,6,29509.424,2786.1787,1769.4784,637.43427,351.41714,531.4328,226.31744,301.92798,232.57085,125.742325,200.00072,173.4379,191.1703,179.27824,117.0463,217.3621,185.83545,246.77469,98.90786,128.95096,129.9699,47.161255,69.70357,42.37096,58.53711,29.746494,55.00495,55.971397,30.704447,29.75009,54.175926,62.902946,51.126614,40.53183,35.576103,26.144596,40.635395,31.238409,44.177616,18.432037,surprised
234,6,18798.63,833.4372,2279.5847,1273.2772,419.48297,675.7269,218.10194,154.23682,152.1454,289.4533,234.02306,229.94359,227.92303,381.00412,91.080864,55.915432,52.02857,93.614044,85.09587,254.13412,133.66621,195.93257,89.63596,42.28451,28.781801,39.05447,50.292744,64.09324,53.836952,75.86192,109.07412,92.17044,81.19231,22.533516,21.235462,23.214493,23.987953,37.262398,45.006874,48.147766,fear
235,6,24642.783,872.7141,2863.6533,796.84235,358.05325,532.977,308.80737,348.78552,238.21512,195.7032,213.18872,390.76035,297.10938,530.7826,447.49417,171.50394,253.29623,229.2462,132.41103,192.38768,88.50076,244.66513,225.80048,132.42195,79.15248,49.22464,63.777542,160.25072,99.01208,137.69455,57.116222,108.97063,62.941223,56.37594,27.981503,21.614037,37.707184,67.34854,74.54138,52.381405,happy
236,6,29828.646,3457.6997,1593.2817,699.3805,363.83157,486.80508,306.6616,271.06326,177.75497,119.587105,182.96024,73.65053,139.35057,154.82974,60.477383,114.10344,44.588478,78.65104,98.41888,137.58914,110.36102,126.542,169.03178,170.07404,102.77274,169.73233,159.14592,146.10661,78.206856,85.48462,113.797516,87.332726,49.768208,50.233723,53.471844,52.86876,45.418,40.80271,40.17137,36.397728,disgust
237,6,30542.914,2847.7954,1463.5868,451.51285,242.69205,340.12766,342.91675,202.87651,167.49123,105.37954,96.36426,55.914993,143.06963,69.730255,61.273106,47.853443,42.705112,24.37091,54.929813,58.869892,39.84301,27.345728,30.616695,48.614635,93.19493,163.34709,211.34091,193.55519,116.936516,102.53594,138.81909,185.28981,129.97118,183.75925,137.20987,102.35046,54.82491,39.45159,59.926193,43.764263,neutral
238,6,26480.334,3428.596,1058.3016,593.214,350.71466,453.62527,346.79022,245.73763,186.38496,159.8745,127.12991,80.84676,261.44577,135.46515,47.631664,110.25285,88.67588,114.73213,162.14151,135.57971,139.35791,143.97841,162.9767,103.32739,72.35708,75.78796,47.576416,64.62859,58.896748,93.99068,108.40065,73.438416,38.570667,29.746231,22.384237,27.132341,28.243628,27.496822,27.816507,21.993937,surprised
239,6,28894.248,1673.1735,2115.9734,802.22217,378.77258,463.05386,276.90707,203.2594,330.71713,217.71306,132.88417,386.46344,274.17456,299.0325,180.42308,136.61433,123.06709,96.13409,58.1548,98.08226,94.08421,108.26026,149.6564,69.35627,53.81027,40.883022,58.2253,62.38186,90.36199,53.472813,51.602276,53.364826,46.199482,63.915424,22.038403,34.68218,39.07307,50.453617,37.02007,38.79592,angry
240,24,36712.71,1797.6976,850.0852,1091.2726,403.40808,517.17194,234.85815,355.92847,207.59683,81.160675,275.10074,133.82373,132.35957,130.29366,110.93945,139.46603,182.12706,104.82958,115.41885,87.919136,141.63708,123.012924,81.38784,54.810318,115.08794,45.28047,60.029015,69.84501,62.2397,79.132065,67.93763,36.434002,35.9078,19.358274,26.11019,16.29139,17.520006,17.745598,22.638191,20.98753,surprised
241,24,21843.059,2481.5823,1564.0797,421.91843,399.11652,441.32327,350.53027,447.25955,251.2161,110.04658,156.373,105.67179,83.56427,257.23535,79.69114,74.44763,116.78497,135.79558,123.63586,234.85794,223.56917,144.83618,111.61035,185.86554,214.28197,142.16008,128.02089,68.9174,68.22811,32.473145,49.179047,37.481964,59.00874,62.06515,46.662746,32.23771,24.344822,32.190804,66.95914,31.068216,sad
242,24,33690.418,2263.7527,934.32874,554.7778,358.54745,205.98395,294.33887,296.7154,171.05089,96.358154,158.83565,76.45108,242.09795,241.16338,295.1121,232.49896,151.294,123.121704,69.557396,133.50002,81.419975,103.75954,111.24995,77.48644,39.248466,78.84131,60.630913,117.825134,73.0596,49.97456,100.03436,73.00623,40.274426,42.79481,41.590706,31.389423,37.58572,23.440733,18.162737,20.68105,surprised
243,24,26379.03,4043.7715,620.4405,862.1372,683.66943,451.71667,185.99469,450.6646,141.78731,102.0422,146.14311,96.188965,77.64266,112.6048,65.494514,105.063545,50.52889,48.839546,51.660416,24.144093,38.85959,42.8201,35.028393,34.830578,31.396557,74.5711,66.61861,37.632843,30.67412,26.856709,20.917036,13.157923,26.23039,15.142289,22.085766,10.175554,17.731632,18.841713,16.590698,21.104538,disgust
244,24,20406.73,1261.2163,1274.0775,481.45853,335.39084,366.0934,343.0004,360.56088,270.69815,211.79782,169.22215,419.45813,278.2933,511.3519,237.4997,207.58188,181.2206,111.48768,71.149155,71.19308,190.97989,169.29524,144.67052,58.07114,21.42181,42.773575,56.203575,77.11123,73.63697,38.754276,56.808067,53.909374,58.541843,31.688765,22.321163,31.375381,47.26762,40.49541,36.04071,36.196587,fear
245,24,25669.64,3681.7952,1159.5345,758.01715,502.21506,410.5825,174.80705,299.1764,167.07822,83.65032,135.1634,71.88514,73.24132,97.036224,41.658752,77.160255,56.05554,41.472004,66.739006,25.178972,35.641914,25.951456,66.12509,99.32652,85.6269,79.26996,91.14361,183.53873,146.40382,141.23892,78.39355,62.866756,54.21918,62.611008,93.07459,87.11284,57.93382,62.867496,48.300568,39.448376,disgust
246,24,28277.477,1603.6558,1306.951,881.5129,475.82834,597.86945,179.62297,400.38797,189.41193,203.65714,213.0415,102.5693,87.65387,141.02066,50.454395,114.02633,78.58332,54.775227,105.41057,189.88443,219.2002,154.07442,97.51851,136.14867,240.48163,340.3687,148.17375,145.29456,163.60072,126.60873,60.395042,47.493614,62.802353,64.064064,63.035576,40.47866,22.222786,26.386702,54.705936,57.331844,angry
247,24,24564.35,3670.482,1253.2112,725.9264,529.64124,425.40002,171.80467,449.3283,197.0741,124.96524,143.44226,67.946495,121.44151,87.16275,69.15441,100.0872,65.7358,43.503883,57.80014,42.092308,43.10166,45.68739,40.86066,29.528389,40.804817,127.78333,162.71716,146.71825,97.036896,127.61351,140.62668,131.85593,78.46253,84.941414,97.867294,154.65247,110.81651,82.51986,50.885376,48.827732,disgust
248,24,38636.88,2740.8499,775.3907,749.74634,389.17487,167.33698,195.31383,230.39046,121.05926,154.19133,77.75404,90.42564,169.28215,81.37914,62.438816,111.4192,136.82115,156.58124,186.48596,184.90353,141.20512,111.9188,103.519066,108.74504,103.16561,52.289505,48.593037,55.05225,61.043037,27.283445,44.41383,32.32904,21.116991,23.34393,29.023684,32.45044,17.093328,34.43769,26.845598,20.739212,surprised
249,24,26596.715,3149.7664,573.38403,420.69833,445.1576,141.2243,266.03488,273.95493,108.80271,124.69702,99.25527,43.339417,86.98944,67.38405,36.633446,121.8486,28.406525,23.907259,39.90607,37.490845,35.297585,22.581123,21.644316,36.05797,25.986404,51.358513,84.20522,133.75287,109.43553,164.36581,93.82791,84.76511,98.25253,153.7777,180.10028,132.0468,50.216885,28.694027,17.304049,22.276823,sad
250,24,33294.254,1593.2583,949.0131,598.6871,486.2948,379.03275,225.91064,290.79883,221.3133,173.6029,165.51784,80.66283,114.20051,205.10301,138.68019,216.17836,128.48537,214.04713,170.14496,205.51743,178.61903,157.59547,144.93637,104.82935,52.94435,46.109207,38.05503,48.685146,46.279594,36.85998,45.599094,47.904453,30.346973,27.955336,34.24696,16.10713,12.209664,16.358728,26.347942,26.523499,fear
251,24,20370.22,1025.7958,1662.2823,848.4745,354.1805,453.37247,258.71628,470.32257,206.86665,134.34146,277.19946,431.09204,248.99236,359.38013,313.5748,210.16527,96.06082,94.48585,120.260315,143.28,132.92094,160.85585,123.970535,68.39632,30.846865,43.530872,36.705975,43.232113,43.444317,42.702724,37.43013,72.18465,72.332664,42.532864,19.207418,21.862131,35.96769,20.951807,30.051058,36.967335,fear
252,24,32706.445,2709.0,901.4266,396.6155,444.7752,332.96408,215.61479,308.1257,214.16566,123.552505,144.22775,54.27433,94.04005,112.50648,60.151802,73.69478,120.43732,61.56136,67.304214,155.41696,233.9846,269.7485,244.47792,201.30812,119.74764,92.443954,58.14317,63.912582,60.301643,51.514496,52.55829,26.37404,28.96338,31.641901,36.387886,21.840427,19.42651,13.112931,37.30979,35.703846,fear
253,24,32928.25,2730.0752,837.33466,407.86133,224.84903,216.80507,261.195,107.84031,200.62642,161.5229,61.481915,71.48262,104.98111,51.15471,37.857826,80.09209,38.373146,34.07103,53.230534,48.880405,35.468666,35.79964,54.26557,75.06928,99.46341,117.89668,154.3739,162.29622,124.670364,93.09884,76.637726,109.019264,168.58063,175.53085,101.04875,80.20639,63.61261,55.35026,37.47315,24.767231,calm
