,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
2518,-529.7237,87.06343,31.925549,6.077657,7.5471582,7.9409513,-3.6906528,-7.8287005,-11.604936,-1.090393,-8.688654,1.1910574,-4.1387234,8.407243,-0.25608698,-5.1991305,2.9809,-0.85788536,3.5580478,-2.4529796,1.8101076,1.7535237,-5.2225595,0.8350806,-5.7442636,3.413981,0.56263983,6.5235853,5.0132613,13.645185,6.7851696,9.957775,5.3733845,7.1963286,6.0999684,13.039562,11.602052,9.895359,2.0301363,4.382451,sad
510,-306.74033,24.712925,-22.350727,24.48313,-3.166168,-14.759497,-12.4777975,-7.7361803,-7.1912246,-2.2540405,-20.32571,9.358976,-5.7023644,-1.3274075,3.8637912,-7.5842476,-0.96430665,8.549701,-2.045396,17.001749,12.45549,9.373678,5.307424,2.2105567,-1.5694736,5.224734,-0.16708541,5.188277,0.73103786,0.6455748,0.36712533,5.3479247,-2.0944152,-3.2274642,-6.012035,0.86790085,1.4708824,3.9249482,-1.300602,3.8510997,fear
2323,-399.0878,60.019615,-0.69673777,-19.170292,-5.2668905,2.652623,-17.025864,-2.4089313,-12.190213,-1.9166669,-14.8181,-4.0858455,-9.76022,0.5310416,-5.015586,-2.1182785,-2.8719463,4.0688257,2.9406545,-2.4568012,8.253955,19.76664,16.586737,28.513083,25.162907,18.160587,4.0458493,2.3376153,-0.53921986,7.7479672,-2.735901,3.5470307,-3.119102,-6.0268297,0.0933938,4.0293155,-3.214951,0.0050606215,-4.145216,-0.6050472,fear
353,-404.82767,64.669495,5.6475706,27.039473,-1.0140637,-2.9776394,2.1198997,-21.233229,-0.17934856,4.3763022,-15.605472,6.475607,-8.853854,8.552976,-4.04466,-5.1875634,2.8434594,-4.027277,-9.572132,-0.89861363,-4.62893,-6.18199,-7.7184825,-1.4114438,-6.0371556,-1.7915021,-4.234327,-2.8146427,-3.4709303,-5.599353,-8.264172,-0.55836964,1.6478913,17.10331,26.260885,35.45754,29.985785,17.70707,4.558558,-0.59982115,neutral
1899,-332.94824,25.220512,-12.713571,10.657101,-7.0276723,-8.732574,-3.4427676,-17.544554,-0.6358563,-2.824444,-6.521656,3.7755394,-13.12497,5.9347076,-3.4386199,-3.3939197,2.4638574,-0.38330707,-1.4869081,0.45214477,-6.604792,2.246361,6.409471,11.196903,6.792264,8.818339,3.1296296,5.7068114,6.3314633,2.1971583,-1.1956708,4.7517405,6.467056,11.977616,2.409935,0.5682832,-3.248702,-2.6658657,-3.204236,0.4619168,happy
1939,-299.31625,29.31515,-20.202194,6.33299,-8.894412,-7.5633073,-6.909787,-18.869442,6.2841363,-10.334406,-6.311315,9.005156,-14.464996,7.2410455,-5.078798,-1.3811554,5.2825074,1.152318,-4.4109116,-3.8412647,-11.496823,2.322571,2.1991203,10.878649,1.9549665,1.4438736,-0.8947966,3.6131582,8.216382,9.754491,1.6168234,6.1960287,2.061736,7.076772,9.599439,8.158634,-0.3501789,-6.3882833,-4.672324,4.792106,happy
1638,-402.88113,16.78739,-4.1503882,5.66931,6.948428,0.8789388,-17.227348,-0.49574426,-14.059067,-5.9151435,-13.559559,3.4470577,2.078224,3.4475918,-2.4023178,3.0238912,-2.062015,-0.9224263,-5.6725554,-5.8282456,2.9333537,5.712907,2.812924,18.191294,21.687107,26.859213,18.019365,14.120493,3.5438216,3.9782016,2.8455844,8.49091,6.139286,-1.5177481,-2.0918055,2.0239937,2.3617601,5.56303,-1.7321306,2.0165064,angry
1134,-365.81546,44.217575,-15.175607,-4.3111997,-24.620863,3.4461517,-1.0326054,-9.0881,-11.578182,5.01252,-10.547137,8.3101635,0.39503336,5.825869,1.505665,2.3188233,4.650279,6.4393635,-5.9242163,3.2510216,2.2144277,5.494583,0.40060976,1.8709412,-1.2783399,1.3280005,-1.0290341,4.6080565,1.8295817,9.374882,6.5793877,10.560825,2.7755373,4.2545266,1.353917,3.3333116,1.9480177,3.8698664,1.7304267,1.422069,surprised
550,-318.6623,34.151833,-12.132723,9.26948,-16.445412,-4.3075376,3.0360973,-11.255418,-8.958398,6.108027,-19.128187,-2.95459,2.5340216,-0.6899088,-0.47622502,-2.0565495,-1.8130597,12.458583,-0.59895974,13.706142,8.654484,5.3022366,2.8790977,2.5197365,-1.5629926,7.18568,-0.70062435,-1.2686328,-2.7212918,-0.55942905,-1.1142967,6.518931,-3.8467956,-0.36483225,-2.2503424,4.223267,0.43967456,0.20153214,0.8586871,7.3772244,fear
2671,-381.51767,84.19385,-9.967394,-13.529486,0.5626343,-5.6245847,-11.581211,4.625968,-12.673794,0.015435147,-13.376931,-5.8299956,-1.558197,-2.1546319,-0.48176262,-2.1305823,-4.021025,10.568013,-1.5865884,2.1982074,2.701733,4.6043854,-3.199061,4.9148808,-3.551245,4.3469105,-4.149503,4.3766913,-0.91749907,6.205145,-1.9884233,1.3912258,0.23816518,1.3894842,3.0467713,6.9331527,5.4827266,12.314368,9.220825,13.248271,surprised
159,-398.8224,62.012577,30.009872,40.44795,3.7758405,4.8494844,-0.78852695,-14.833814,-2.0528505,-4.6220098,-7.271869,0.7690651,-10.9662695,7.791051,-7.8192673,0.7676595,-0.36784112,-2.35058,-6.1682315,-3.8015652,-9.634521,-5.4919214,-7.093971,-0.47329956,-1.6457583,4.712062,1.4878796,2.9564319,0.48863277,-1.3209072,-2.387739,7.8104415,5.8321176,9.553438,5.02449,5.1468954,2.3695552,5.568723,6.8055468,7.952183,sad
1073,-370.8636,35.44525,-7.197239,8.712447,-6.7154546,-1.8857391,-10.230569,-6.9373355,-8.782635,4.8171415,-1.9958286,9.082893,2.0722718,8.535037,-2.0008,3.8874407,2.6049786,-3.416519,-2.0249586,4.367589,-0.98637307,2.5417635,-3.2446373,0.94424814,1.0498136,3.231701,3.1129265,10.44708,5.0987973,7.8953543,3.7806778,6.1716175,-0.07727259,2.2360573,0.076075695,3.6538746,1.0014083,1.4628192,0.22221556,2.5579233,surprised
1856,-305.02805,39.635494,-19.585249,25.488955,-13.930681,-8.063026,-12.257666,-21.018381,0.3848093,-8.048071,-11.995481,11.649238,-15.138665,2.0041628,-10.745993,-7.2047215,-1.1428237,0.078277566,-3.5490644,0.6014745,-5.107979,-4.241226,2.349035,9.76292,11.639289,14.33318,-0.17250195,2.2046325,2.650273,12.925057,11.782411,4.303098,-0.13612019,3.999618,0.38698217,5.976404,-5.408134,-1.6517221,-2.5011268,1.5892518,happy
1611,-383.13205,55.441532,-5.75724,-3.2923174,-13.859875,2.2611918,-24.71697,-11.676972,-19.12018,-6.090557,0.7526751,-1.6643244,2.9447007,3.8041282,2.9960682,0.35114312,-5.5130587,1.1289598,-4.3227997,-9.60234,-1.9351846,0.37902227,-8.8318615,11.705489,8.284699,20.759235,20.633585,28.273743,16.657179,9.671646,-0.11931971,1.3028648,7.92144,7.972795,8.366392,0.58866054,-0.20309487,6.9539876,4.907018,3.8627462,angry
710,-444.56677,65.1871,14.489064,1.0852729,4.881148,-2.5504036,-14.482608,2.3237317,-9.402791,-4.446028,-7.4782457,-7.5444565,-0.6045613,-2.9404209,3.251471,3.7389264,-0.18165408,13.051858,1.949682,0.6744973,3.339429,3.1673617,-0.16135594,3.181915,-4.189193,3.8293433,2.4502363,8.247545,4.2271175,7.967057,3.0802107,3.7605674,3.5963798,3.5817537,3.0573285,7.0724053,4.248076,9.09373,8.402801,10.464257,happy
2411,-528.2779,83.63363,27.571945,9.426287,9.429109,11.872674,-7.95025,-10.173994,-12.710453,5.0932913,-11.583309,5.9833417,-4.669693,6.2398043,1.3628062,-5.0796204,2.3777115,-1.5742192,3.6951168,-4.841589,2.2565072,-0.92836046,-4.8508453,-0.73208463,-6.2054706,-1.405591,-1.8926615,1.7194409,1.8713633,9.588497,7.6042614,17.158834,7.763683,9.975961,6.2197385,5.4852,7.040396,12.400527,10.971769,11.677364,sad
2749,-414.54764,90.49427,17.451208,-11.723256,-22.650898,-7.466312,-7.686472,4.612519,-14.435152,0.89738387,-8.82528,-8.12916,-2.1461542,3.9163194,-4.301411,1.8265064,-4.931875,3.4711204,0.06695802,-4.142903,5.9288797,2.8764806,-1.210971,10.355125,-1.8269303,7.5862885,0.79303116,6.509036,-0.19947001,9.100375,0.8775583,4.3156304,1.8393689,-0.11116713,0.8466153,2.7714396,5.7599435,10.379157,10.620088,13.84704,surprised
851,-364.8742,29.96798,2.1502926,20.260763,-19.642786,-6.149929,1.7582582,-19.516895,-5.447955,-8.329412,-14.709283,6.3462005,-10.510219,7.4399686,-2.3727741,-1.8391451,-0.33284017,-1.9673517,-4.5714574,2.2569125,-6.138604,0.5683658,-5.95236,-2.5334456,-1.472702,-0.61594194,0.85863537,9.076448,11.953688,16.704805,12.765168,10.654138,6.751328,6.265577,5.110372,7.3631573,2.7833743,3.8357532,0.2166532,0.9098333,angry
2061,-446.6234,72.45193,19.844597,6.185946,12.025857,2.210593,-14.477168,-0.55035865,-17.591068,-2.85558,-14.302094,0.2530562,-1.2514379,2.9750836,0.87406194,0.7683818,-1.4370809,2.843185,-1.3834671,-2.411116,0.18700221,-1.5902151,-1.9089535,0.15315777,-1.555682,2.4046946,-0.52173257,1.8161869,-1.3595791,2.301423,-1.0028263,3.2501192,1.1322081,7.266267,5.835879,9.909379,9.146826,7.775862,7.5853295,6.512085,disgust
59,-376.97913,72.40171,13.634016,23.931295,-5.2208605,8.060906,-2.4767056,-10.326996,3.4374206,-5.6374407,-7.1293163,-1.7179387,-6.9412246,11.45435,-11.508415,-1.7902397,-0.5622618,-3.4588094,-5.1616983,-1.9466497,-7.686494,-6.8308086,-3.801991,1.9041938,-1.1069164,8.687582,0.9248305,0.9938324,-0.30469278,-0.047513917,1.6002758,13.343565,4.503754,7.59906,-1.9417286,1.4224244,2.932987,7.1603913,7.75864,7.450959,sad
2183,-429.9303,84.161064,30.036081,-5.6930904,5.74701,15.028339,-2.176558,-4.3877654,-14.340102,-5.7272587,-9.209982,-1.9758552,-4.626563,0.48614752,-1.2442608,-0.39128062,-6.692549,2.631028,-3.2012055,-1.1309025,-2.6637387,-1.5009739,-4.5965524,0.7774642,-6.1090226,0.06460848,-2.5153546,0.08127497,-2.2074919,1.4342273,-1.3071241,1.9328005,-0.6048738,1.992901,4.9311876,8.237645,9.044868,11.951267,10.329524,11.338574,disgust
1688,-403.918,57.672066,-12.810098,-5.051469,-3.2194402,-0.52801013,-26.916632,0.5222607,-14.292365,-0.7699854,-12.3496685,-0.96993876,-4.299876,4.971656,-2.3810515,3.8419151,-2.9014723,-2.6887844,-4.292424,-16.145498,1.6349434,2.4696016,7.227247,28.39323,30.673815,32.425842,18.292717,4.0517583,-2.7983935,5.6479454,11.022246,14.866309,3.9097242,-3.9105244,0.7194591,6.357384,4.9790344,1.5966202,-7.993658,1.8415505,angry
1304,-425.0521,72.985344,2.635582,20.418978,-4.511906,-6.431751,-11.8578615,-11.763872,-4.6613717,-6.940834,-6.0083847,6.94113,-10.760613,2.6393127,-3.5954778,-3.9821632,1.720061,-3.6121325,-4.247597,0.60288227,-8.199178,-1.4572514,-5.0107064,3.8546937,-0.98832285,1.4214971,0.40369198,1.3323661,0.23770455,5.8494496,0.25770476,7.595385,2.470587,4.759437,4.947576,1.3567563,3.799263,0.21066883,1.7368535,2.353014,disgust
2130,-430.13953,95.37572,28.286524,6.801824,14.216629,-2.891234,-10.377981,-2.3313618,-21.033417,-2.6755626,-12.940281,-7.712595,-6.5029325,-0.857652,-4.226215,-2.0082655,-5.528288,3.2617846,-2.8619752,-2.52225,-1.2460977,-2.3957105,-5.420299,-0.051945526,-8.497324,2.1105075,-2.24325,-0.11201248,-3.012147,2.3683212,-1.5458574,0.7765159,-0.077926025,1.2775012,2.0548809,7.235612,9.656384,14.560999,16.895103,15.905505,disgust
1139,-364.66476,57.009247,-6.0015464,1.4762354,-14.642474,-6.8672004,-4.2328157,-15.887249,-10.110003,6.582922,-11.124817,6.5640054,-6.714412,5.68168,3.4992838,2.2117171,5.8070364,7.4044414,-0.5898009,3.968543,0.5871675,2.2259023,-1.5926857,1.9390956,-2.6344738,0.8408761,0.91897434,3.7365613,6.596865,5.629495,5.7659044,10.665208,4.15812,4.331967,0.5795802,2.7444403,3.3871965,5.3075466,4.7768083,3.5145626,surprised
542,-311.17786,38.50126,-4.7621784,7.7952394,-21.449047,2.258279,4.367372,-14.54212,-4.4382687,2.0407615,-17.365734,9.69724,-6.364872,5.0622125,-2.96356,-7.4209886,0.11630821,4.5892878,-1.9926122,17.35722,11.281623,7.926149,4.2557154,4.102104,-0.89890254,6.5034304,-1.2926952,-0.9321438,-3.6091552,-0.64414275,-3.6677608,2.6897693,-6.414733,-1.5586851,-0.1353709,2.788795,0.33312732,4.212144,4.54489,3.8654168,fear
1323,-420.0406,72.54125,5.4816527,6.521398,-3.4117987,0.7211698,-8.374002,-11.78549,-10.474267,5.2877984,-9.919383,0.31009278,-5.4311285,-4.9918675,-0.12709181,-5.5584307,1.4609386,1.0352542,-1.2169446,2.6009517,-0.078325614,-2.263973,-3.7111402,1.9902947,0.15743163,3.4623096,-2.6231077,-0.8625039,-0.6994939,2.8253996,1.4894133,0.91680855,-0.11358501,2.8916516,7.410728,9.053288,6.1460853,5.184906,1.7897441,2.7842815,disgust
1080,-398.65677,30.192343,0.77649933,22.235014,-12.905604,-6.4394293,-2.5708117,-16.506523,-9.132777,-1.4628048,-8.771045,5.2427707,-5.358499,6.014393,3.006193,0.97009784,5.9644976,3.500796,-1.9123896,5.5209723,-5.751642,4.071891,-2.6372368,0.68999165,1.2721888,-1.4179462,3.9991982,8.48705,6.570446,9.515985,3.803947,6.3389072,4.2161646,5.5789146,3.9228199,7.6705484,1.245972,2.3687727,0.633142,4.123036,surprised
561,-324.95065,16.80108,-19.82676,14.595321,-7.1912627,0.82249904,-8.801239,-4.6075726,-5.356131,5.993613,-16.054955,12.403454,-0.4430359,3.106063,1.7690735,-5.0612044,3.1819952,7.8116345,-6.816687,13.558566,3.0509808,0.46168151,2.0493124,4.6894765,3.7666023,9.164368,-1.6177313,3.5075254,0.6815939,2.086696,-2.0841517,2.515281,-2.7448654,1.174302,1.0621742,2.410368,-1.2001872,2.9017115,1.4267768,1.2121693,fear
1684,-444.55008,65.29204,-2.571653,-20.355951,-10.516434,10.241206,-9.60794,-1.3553094,-12.456924,2.8278677,-9.535596,9.9959,-0.791078,4.9289837,1.6117171,0.39460897,-5.794949,-4.143381,-3.3148015,-8.888524,-2.848104,-2.5175357,-2.7924592,9.012385,15.640972,25.963593,26.203909,24.116568,7.124453,4.0745544,2.5857143,11.739429,10.388462,2.809,-0.63718545,-3.7694929,2.193939,9.690634,2.4245064,0.23424628,angry
1167,-326.67383,35.553272,-24.093613,-0.027309911,-14.915805,-0.078948386,-5.358248,-10.465033,-4.451112,0.9023913,-11.141784,4.3858085,-1.0047609,4.359035,-0.19811504,6.562552,4.227646,5.998718,-3.8972945,5.8698936,-0.634891,3.608363,-3.9533472,-1.8591653,-0.29462552,-0.6274262,-0.014977184,7.8210073,8.900574,12.811932,9.563898,10.204964,3.7464442,4.724344,0.54813135,5.3580465,2.472697,2.0731313,1.0452499,1.9195114,surprised
36,-339.64975,69.169975,30.773237,26.50097,-3.977417,13.116644,-1.4532691,-6.275437,2.1428356,1.6120936,-6.674138,0.29552332,-7.8964005,8.790148,-6.842801,-2.111251,-0.4419479,-2.5392632,-7.3642836,-4.6982765,-5.8308067,-6.027055,-0.5204611,5.3667955,1.9096408,8.502631,-1.0400387,-2.1512022,-1.2867544,1.5975946,3.8484697,12.920253,4.943393,3.541119,-1.8800939,1.0205715,0.7319079,5.2659097,6.3073893,4.2806096,sad
1220,-408.0403,64.13315,-10.426568,22.51811,0.45608503,-8.268891,-13.593039,-10.581873,-2.387451,-5.0692773,-6.77233,7.401858,-4.2437825,2.7993097,-4.8520656,-4.5616198,-0.5612096,-1.1967294,-6.164371,1.3522896,-2.3700974,0.7376216,-2.551425,6.274347,-3.1377707,0.91063386,-1.496793,1.8220483,3.8041008,4.73472,3.1685956,7.460656,1.7118078,3.6909564,2.6526825,0.8381742,0.97497565,1.3985995,0.6795192,3.1446626,disgust
773,-454.44684,92.25406,21.64466,-17.66826,1.6261679,7.437037,-10.460135,-6.8394895,-14.770282,-1.0469085,-13.60488,-9.640782,-3.1350856,-3.2799203,2.3823974,1.1418096,5.0966463,13.253518,1.8939968,2.3814974,2.8934832,5.188636,5.630088,3.6071348,-4.8157525,2.9943383,-3.55268,7.973337,-2.3394916,4.5087895,1.4656732,6.852831,5.271779,3.2300377,4.2233963,5.64339,2.5928364,7.6093726,5.1460524,10.97538,happy
596,-305.53726,36.278446,-18.688166,2.9453342,-10.987948,-3.711806,6.329552,-15.203505,-4.31429,5.247534,-14.939338,10.855089,-6.271001,3.095588,0.6947155,-5.6035614,1.3129933,7.1689477,-3.1895068,13.097692,7.2358932,5.7575965,2.146968,2.7682242,0.9064994,7.77378,2.0658836,3.986609,-2.0707092,-1.0051143,-1.3553333,5.1715884,-2.4691415,-3.638683,-4.2256627,1.8753439,2.1744244,3.7740088,-2.13017,2.19619,fear
374,-382.20035,59.95939,-1.4237158,27.786238,-0.5594211,-7.2808957,-4.9275813,-13.034137,-1.6093571,4.6621423,-14.921872,7.9293146,-0.24138637,2.266473,0.3928357,-8.726369,3.8457084,-4.11742,-11.416474,3.199662,-8.314889,-6.623372,-6.7615485,-4.9173207,-4.59217,-3.0948246,-2.0648794,0.20818768,-7.2892656,-1.1974492,-4.1760387,12.958819,19.757074,31.82976,29.678434,22.792273,7.4177566,-3.6622386,-5.983212,3.3500187,neutral
631,-474.58292,75.33856,26.572866,-2.2939138,6.2134256,5.2954607,-10.11434,1.3744273,-11.138103,-2.932061,-11.979308,-4.9953265,-2.196931,-2.4523568,1.118835,3.257105,2.3339217,9.568557,0.27084163,0.055550158,2.492667,-0.39714703,-0.13237807,0.3248913,-4.665408,4.7156024,1.9416512,10.029186,3.130468,8.684408,2.6238222,4.173935,2.8166966,5.299948,3.1606205,7.723403,5.6974664,6.8285866,6.4890184,10.53759,happy
484,-268.6232,49.011868,-1.8009946,18.502115,-4.0275893,-3.3701901,-1.2950674,-13.636503,-7.9867435,3.544059,-18.97608,-1.0467137,-3.2962105,-3.3277514,-2.1908014,-7.748157,-2.6487377,18.209229,4.657033,22.34791,11.597369,2.6592011,-0.1567084,2.554959,1.1530527,8.143171,-6.157849,1.1510227,-0.9818296,1.8424824,-5.820364,-3.2387865,-5.866277,3.2829509,1.8758619,1.955173,2.0472875,5.562991,1.2554414,-1.0793556,fear
1022,-378.07678,10.625934,-7.6859527,17.461552,-16.97477,-6.0177364,-7.5187707,-9.859007,-2.7222927,4.129287,-8.281565,10.754803,-2.5660746,5.364651,3.9546402,3.8466983,7.6601686,6.6958303,-1.5985559,6.6793895,-2.425491,2.8165298,-1.7432729,-0.6572485,0.013290305,0.24564545,1.7382437,4.312442,2.2143276,8.019719,2.4811132,7.702916,4.89936,5.4098854,4.418206,3.2923987,3.3575313,3.5410435,1.5755012,3.477786,surprised
534,-266.31207,32.61534,-2.7638083,16.652868,-2.2151177,6.6852555,-3.9397218,-5.606569,-3.824307,5.796813,-15.318194,-0.9050083,-2.7410426,0.40423805,3.0171804,-4.654069,0.7433481,11.072032,-6.294684,9.765385,7.4601083,1.5943588,1.7604313,3.920824,-4.5237174,1.2834276,-3.2841501,0.8122715,-2.4331794,3.455237,-1.9093435,2.6553528,-3.592749,-0.26758456,-2.69444,1.8060347,0.7820748,4.0001698,1.9089574,1.2796795,fear
532,-324.6074,50.12779,-12.843134,11.836776,-3.3083165,2.2423682,-7.0002255,-11.023855,-5.0338902,4.6310296,-18.778517,3.465441,-8.123956,-0.67872757,4.7647843,-10.4905405,-5.8471503,4.4535856,-8.138619,12.290991,14.249649,12.246235,12.547582,9.217049,1.1616892,3.3024538,-0.63793397,8.212517,-0.34051418,-1.1240418,-2.9362094,1.8764011,0.7961649,-4.9537554,-5.1807065,-1.0609938,-1.3911812,0.7972337,-4.1079073,1.0887415,fear
912,-273.99133,13.302007,10.590344,12.778196,-13.153679,-2.9169693,-1.2353326,-14.230902,-6.2960877,-1.264225,-15.154115,12.227146,-9.144407,2.9656134,-0.713835,-6.7911854,-6.5426106,-1.0385355,-9.279266,-1.0071944,-4.5373774,-0.75371045,1.0948895,2.6716557,7.0312853,7.778007,9.407686,12.003778,11.419503,8.886232,-0.5893988,1.0592338,-0.46188328,3.2426064,-0.26816162,-0.743754,-3.3668036,0.3960916,-1.732279,0.8786673,angry
127,-400.80386,69.27265,19.015347,25.5756,0.072526336,7.838108,-1.7161502,-14.951888,0.278566,-6.2228746,-6.7349625,2.1105871,-5.6295466,8.58572,-8.571448,-0.1483334,-1.5118117,-5.288461,-3.851977,-2.011923,-6.147507,-6.9525175,-6.9664392,4.1771355,-1.1918663,8.495705,3.958467,1.1472092,-0.36396143,-1.1947272,-3.6245928,8.603768,6.93409,10.6432,7.18562,5.0884037,3.229865,3.7584217,2.830435,4.8172603,sad
1797,-426.49225,48.658623,-5.162531,-1.2051642,6.47722,3.146614,-26.088892,-3.3816462,-10.43143,-4.4921618,-10.119591,9.477039,0.9513137,4.5161757,-0.9576472,-0.20903285,-4.1036806,-7.226601,-3.0582967,-9.411447,-2.5433054,0.17417754,-4.6463566,11.631207,13.324351,20.712572,21.40354,21.248093,15.492058,13.981688,7.222378,10.030941,7.119805,6.088236,4.0657077,1.188994,1.3726412,7.1733146,3.1437912,6.075679,angry
2568,-512.62604,87.76921,27.193506,7.149536,14.024775,7.625857,-4.7565413,-10.808364,-13.846128,2.1193671,-12.645426,1.200262,-3.974323,4.965068,0.9745872,-5.587818,-0.061303504,0.44695497,0.65931946,-6.405252,4.256631,-2.5840664,-4.1148252,1.7890718,-6.3114924,2.4206727,-2.0501654,7.698772,3.2662427,11.134043,8.945905,12.996555,5.341435,8.265538,8.545596,10.652301,11.501412,9.383088,5.150136,3.1507652,sad
2489,-506.98444,84.11475,17.896908,9.277965,16.097788,10.604826,-20.818554,-14.116969,-14.079598,11.129592,-11.269904,9.373349,-4.3063297,7.2421217,1.5505217,-4.67092,-2.056477,5.923875,2.426748,-7.0382695,5.4096017,1.4934725,-7.0062175,2.9844282,-11.079604,3.9795423,-4.8602247,-0.12553252,-3.4644399,5.5457926,-2.9705493,11.345677,8.634384,7.13054,3.7166724,5.1608086,2.135838,9.319252,11.086928,18.179451,sad
2686,-473.4321,94.50534,-1.4938031,-5.9500227,0.93027043,7.105861,-16.603157,0.18479672,-19.42876,-4.1254544,-1.2961107,-6.5572596,0.3250889,-0.96035844,-7.4271913,1.8945005,-1.8952826,9.393117,5.99387,2.7763703,8.6533,1.7538964,-1.1335907,3.70172,-1.5860791,7.3996797,3.2173886,7.0714684,2.0449388,2.9694493,0.3891413,1.4920875,5.807783,7.419282,13.319503,13.623634,11.27544,8.613815,5.7791615,4.281882,surprised
1437,-502.98206,86.66879,16.21665,-8.965836,4.594284,9.28642,-5.989091,-7.3098354,-15.136834,-1.7326028,-7.122238,4.298621,-5.0213685,4.202993,7.5085006,4.7968183,-3.593895,4.4058166,-1.9820298,-0.92759216,1.053113,4.2711854,-4.3959236,2.3728352,-9.895687,-0.1273825,-3.0386853,-0.025432263,-7.061591,-0.18413594,-6.4677515,0.8209418,2.5044694,17.777021,27.12283,31.054516,29.877087,19.592764,5.881961,5.782953,neutral
321,-421.49246,71.8996,8.989245,27.96409,3.4143813,-8.13368,-6.1086116,-15.455773,0.7703689,3.0192714,-20.708284,12.074044,-3.3936732,-0.03049974,2.4226024,-8.330926,4.662304,-2.347801,-12.391205,3.3724308,-8.911393,-6.3441014,-7.0412416,-2.4097552,-7.2020802,-3.753034,-4.9470763,0.5577468,-3.8238695,-1.4970047,-11.240134,-2.192133,-1.2704663,12.226932,23.64007,36.391876,33.16043,24.624794,6.9898787,-0.09688012,neutral
917,-292.21484,17.312878,-8.759681,8.943276,-33.482525,-6.7829394,-3.4944534,-21.709476,-6.4547343,-3.3250961,-14.239893,7.0067525,-10.321372,7.7437606,-1.2233392,-3.8595507,-0.5598795,1.0562233,-5.475011,6.6116166,-7.9727206,-3.9777665,-5.5358396,-1.1109934,2.4840467,9.560873,10.029046,13.988476,11.938721,11.251695,4.609768,5.4893665,1.654211,5.375971,5.776037,4.5698667,1.0591315,2.293023,-0.95999676,0.8095516,angry
992,-313.79224,39.703022,-3.9208102,-0.96462214,-29.441048,-1.3090026,-3.081118,-18.707111,-8.195195,0.65993446,-20.389887,12.374337,-9.162763,7.1344867,1.942906,-6.7169924,-2.1047618,-0.88100195,-8.622064,2.6675336,-1.9836528,-0.11590247,-2.3704023,-3.2772493,0.34885824,1.9402094,6.725785,13.519078,13.896218,16.515808,10.796854,9.690916,4.322859,2.6176386,0.28427055,3.4660926,0.67719483,2.0144205,-0.6258973,1.3332515,angry
1627,-380.6263,45.75885,-1.6007774,12.495862,0.37209755,-0.4181188,-20.27282,-8.198986,-15.724521,-8.957004,-2.1466565,-1.0185077,1.2779235,-0.6640145,2.9293027,0.19630282,-3.514107,-0.5114584,-5.7023916,-7.713392,-1.2415198,5.483097,6.9051185,23.178333,16.017656,23.1576,10.362835,7.385559,5.118483,4.6919146,2.6271498,3.5698574,3.0541034,3.9481332,4.2978005,0.93205994,1.3967823,2.5521686,-3.155525,0.8239858,angry
2510,-523.6359,81.41727,24.076712,13.418795,12.824854,7.725916,-12.139985,-14.005804,-14.122727,6.0104027,-10.925026,1.9843353,-2.4284549,6.032949,-1.651921,-4.5280523,-3.3130543,0.5304735,4.9579763,-5.861388,6.5408764,-1.6856039,-5.472016,-0.15156831,-6.751792,0.65212464,-4.361742,1.2556155,2.097781,6.1109324,2.575111,12.886832,3.5358531,2.272549,7.780451,10.117219,12.431971,17.87843,13.279639,12.315376,sad
444,-258.5633,42.90441,-14.592348,11.059394,2.8362112,-12.410955,-1.3002903,-17.25154,-6.4196258,-0.23616034,-17.556087,1.5060868,-12.475353,2.070517,-3.126457,-8.123957,4.655169,6.019621,3.6897547,16.892427,10.735156,7.0890417,-2.444221,5.297667,5.1079698,7.992631,3.7030249,2.102699,-4.7786655,4.8717337,-0.02060407,0.437979,-7.9117403,-3.6370225,-2.0169644,0.33290765,2.3103204,5.885251,5.0447164,2.9504306,fear
1909,-322.14276,39.54824,-13.474186,26.816322,-4.9773197,-4.0785694,-12.537216,-20.479889,8.677236,-13.246315,-12.50386,13.786123,-17.103611,8.024274,-10.393663,-3.2798324,-2.9672039,-1.3000177,-3.526461,0.69804305,-4.0682735,2.5300877,2.5132728,6.4477587,-2.3872201,-2.571052,-4.750012,4.6699667,12.579032,11.959398,2.441631,2.6391768,5.8955255,13.267927,8.236792,2.9570754,-1.7392517,-0.7203259,-3.2878537,-3.8606935,happy
765,-440.49588,76.03761,16.708889,-15.959024,5.4974537,5.334522,-13.338049,-8.563861,-11.65446,1.9400496,-16.122726,-6.5620065,-3.9559417,-2.2809446,4.3315454,1.697474,1.9863387,12.706592,-2.2254896,-1.24329,1.8527954,2.7051435,4.2470145,7.0725536,-1.4557555,5.1580224,-1.5679431,4.58145,-2.2664247,7.7007685,3.6375287,8.084995,4.2688427,2.6283705,2.7297814,5.463174,1.0395454,5.697601,7.031361,10.952056,happy
